stamp,data
1546748989.66,248.0
1546748989.67,250.0
1546748989.68,245.0
1546748989.69,249.0
1546748989.7,247.0
1546748989.71,245.0
1546748989.72,248.0
1546748989.73,242.0
1546748989.74,246.0
1546748989.75,246.0
1546748989.76,244.0
1546748989.77,247.0
1546748989.78,241.0
1546748989.79,245.0
1546748989.8,244.0
1546748989.81,243.0
1546748989.82,248.0
1546748989.83,245.0
1546748989.84,247.0
1546748989.85,246.0
1546748989.86,245.0
1546748989.87,248.0
1546748989.88,244.0
1546748989.89,243.0
1546748989.9,244.0
1546748989.91,241.0
1546748989.92,245.0
1546748989.93,244.0
1546748989.94,243.0
1546748989.95,253.0
1546748989.96,254.0
1546748989.97,261.0
1546748989.98,281.0
1546748989.99,280.0
1546748990.0,308.0
1546748990.01,311.0
1546748990.02,322.0
1546748990.03,342.0
1546748990.04,335.0
1546748990.05,354.0
1546748990.06,347.0
1546748990.07,345.0
1546748990.08,350.0
1546748990.09,337.0
1546748990.1,340.0
1546748990.11,325.0
1546748990.12,321.0
1546748990.13,313.0
1546748990.14,304.0
1546748990.15,299.0
1546748990.16,289.0
1546748990.17,289.0
1546748990.18,281.0
1546748990.19,277.0
1546748990.2,274.0
1546748990.21,269.0
1546748990.22,270.0
1546748990.23,264.0
1546748990.24,263.0
1546748990.25,260.0
1546748990.26,255.0
1546748990.27,258.0
1546748990.28,254.0
1546748990.29,254.0
1546748990.3,253.0
1546748990.31,249.0
1546748990.32,253.0
1546748990.33,249.0
1546748990.34,250.0
1546748990.35,249.0
1546748990.36,248.0
1546748990.37,252.0
1546748990.38,247.0
1546748990.39,249.0
1546748990.4,247.0
1546748990.41,245.0
1546748990.42,249.0
1546748990.43,245.0
1546748990.44,248.0
1546748990.45,245.0
1546748990.46,244.0
1546748990.47,248.0
1546748990.48,243.0
1546748990.49,246.0
1546748990.5,245.0
1546748990.51,243.0
1546748990.52,248.0
1546748990.53,242.0
1546748990.54,246.0
1546748990.55,245.0
1546748990.56,243.0
1546748990.57,248.0
1546748990.58,242.0
1546748990.59,245.0
1546748990.6,245.0
1546748990.61,243.0
1546748990.62,251.0
1546748990.63,246.0
1546748990.64,250.0
1546748990.65,246.0
1546748990.66,246.0
1546748990.67,250.0
1546748990.68,245.0
1546748990.69,247.0
1546748990.7,245.0
1546748990.71,244.0
1546748990.72,249.0
1546748990.73,242.0
1546748990.74,245.0
1546748990.75,243.0
1546748990.76,241.0
1546748990.77,247.0
1546748990.78,242.0
1546748990.79,246.0
1546748990.8,243.0
1546748990.81,242.0
1546748990.82,247.0
1546748990.83,242.0
1546748990.84,246.0
1546748990.85,244.0
1546748990.86,241.0
1546748990.87,248.0
1546748990.88,243.0
1546748990.89,248.0
1546748990.9,246.0
1546748990.91,245.0
1546748990.92,251.0
1546748990.93,245.0
1546748990.94,249.0
1546748990.95,247.0
1546748990.96,243.0
1546748990.97,248.0
1546748990.98,246.0
1546748990.99,248.0
1546748991.0,245.0
1546748991.01,242.0
1546748991.02,248.0
1546748991.03,244.0
1546748991.04,247.0
1546748991.05,244.0
1546748991.06,241.0
1546748991.07,247.0
1546748991.08,244.0
1546748991.09,247.0
1546748991.1,244.0
1546748991.11,241.0
1546748991.12,248.0
1546748991.13,246.0
1546748991.14,248.0
1546748991.15,244.0
1546748991.16,245.0
1546748991.17,249.0
1546748991.18,247.0
1546748991.19,248.0
1546748991.2,244.0
1546748991.21,242.0
1546748991.22,249.0
1546748991.23,247.0
1546748991.24,249.0
1546748991.25,246.0
1546748991.26,244.0
1546748991.27,249.0
1546748991.28,248.0
1546748991.29,250.0
1546748991.3,246.0
1546748991.31,244.0
1546748991.32,248.0
1546748991.33,245.0
1546748991.34,248.0
1546748991.35,243.0
1546748991.36,240.0
1546748991.37,248.0
1546748991.38,244.0
1546748991.39,246.0
1546748991.4,242.0
1546748991.41,240.0
1546748991.42,250.0
1546748991.43,246.0
1546748991.44,250.0
1546748991.45,245.0
1546748991.46,242.0
1546748991.47,248.0
1546748991.48,246.0
1546748991.49,248.0
1546748991.5,243.0
1546748991.51,241.0
1546748991.52,248.0
1546748991.53,247.0
1546748991.54,249.0
1546748991.55,245.0
1546748991.56,243.0
1546748991.57,249.0
1546748991.58,245.0
1546748991.59,248.0
1546748991.6,244.0
1546748991.61,243.0
1546748991.62,249.0
1546748991.63,246.0
1546748991.64,248.0
1546748991.65,245.0
1546748991.66,244.0
1546748991.67,250.0
1546748991.68,249.0
1546748991.69,252.0
1546748991.7,250.0
1546748991.71,248.0
1546748991.72,253.0
1546748991.73,249.0
1546748991.74,250.0
1546748991.75,245.0
1546748991.76,244.0
1546748991.77,248.0
1546748991.78,248.0
1546748991.79,250.0
1546748991.8,245.0
1546748991.81,243.0
1546748991.82,248.0
1546748991.83,247.0
1546748991.84,249.0
1546748991.85,244.0
1546748991.86,243.0
1546748991.87,250.0
1546748991.88,247.0
1546748991.89,249.0
1546748991.9,246.0
1546748991.91,242.0
1546748991.92,247.0
1546748991.93,249.0
1546748991.94,250.0
1546748991.95,248.0
1546748991.96,246.0
1546748991.97,252.0
1546748991.98,251.0
1546748991.99,252.0
1546748992.0,247.0
1546748992.01,244.0
1546748992.02,249.0
1546748992.03,249.0
1546748992.04,250.0
1546748992.05,246.0
1546748992.06,244.0
1546748992.07,248.0
1546748992.08,250.0
1546748992.09,249.0
1546748992.1,246.0
1546748992.11,244.0
1546748992.12,246.0
1546748992.13,250.0
1546748992.14,250.0
1546748992.15,248.0
1546748992.16,246.0
1546748992.17,250.0
1546748992.18,256.0
1546748992.19,255.0
1546748992.2,252.0
1546748992.21,250.0
1546748992.22,256.0
1546748992.23,261.0
1546748992.24,259.0
1546748992.25,254.0
1546748992.26,253.0
1546748992.27,254.0
1546748992.28,258.0
1546748992.29,255.0
1546748992.3,253.0
1546748992.31,250.0
1546748992.32,253.0
1546748992.33,255.0
1546748992.34,254.0
1546748992.35,251.0
1546748992.36,248.0
1546748992.37,250.0
1546748992.38,253.0
1546748992.39,250.0
1546748992.4,249.0
1546748992.41,245.0
1546748992.42,249.0
1546748992.44,250.0
1546748992.44,250.0
1546748992.45,248.0
1546748992.46,245.0
1546748992.47,248.0
1546748992.48,251.0
1546748992.49,252.0
1546748992.5,252.0
1546748992.51,248.0
1546748992.52,252.0
1546748992.53,253.0
1546748992.54,250.0
1546748992.55,248.0
1546748992.56,245.0
1546748992.57,248.0
1546748992.58,250.0
1546748992.59,248.0
1546748992.6,249.0
1546748992.61,245.0
1546748992.62,248.0
1546748992.63,250.0
1546748992.64,249.0
1546748992.65,248.0
1546748992.66,246.0
1546748992.67,250.0
1546748992.68,251.0
1546748992.69,250.0
1546748992.7,249.0
1546748992.71,245.0
1546748992.72,248.0
1546748992.73,252.0
1546748992.74,251.0
1546748992.75,252.0
1546748992.76,251.0
1546748992.77,256.0
1546748992.78,255.0
1546748992.79,255.0
1546748992.8,254.0
1546748992.81,249.0
1546748992.82,254.0
1546748992.83,253.0
1546748992.84,253.0
1546748992.85,253.0
1546748992.86,250.0
1546748992.87,254.0
1546748992.88,254.0
1546748992.89,254.0
1546748992.9,252.0
1546748992.91,248.0
1546748992.92,252.0
1546748992.93,251.0
1546748992.94,252.0
1546748992.95,251.0
1546748992.96,246.0
1546748992.97,252.0
1546748992.98,248.0
1546748992.99,251.0
1546748993.0,250.0
1546748993.01,246.0
1546748993.02,253.0
1546748993.03,250.0
1546748993.04,251.0
1546748993.05,250.0
1546748993.06,246.0
1546748993.07,252.0
1546748993.08,248.0
1546748993.09,247.0
1546748993.1,248.0
1546748993.11,244.0
1546748993.12,251.0
1546748993.13,247.0
1546748993.14,249.0
1546748993.15,249.0
1546748993.16,245.0
1546748993.17,251.0
1546748993.18,249.0
1546748993.19,250.0
1546748993.2,250.0
1546748993.21,246.0
1546748993.22,250.0
1546748993.23,247.0
1546748993.24,248.0
1546748993.25,249.0
1546748993.26,245.0
1546748993.27,249.0
1546748993.28,249.0
1546748993.29,250.0
1546748993.3,252.0
1546748993.31,248.0
1546748993.32,251.0
1546748993.33,249.0
1546748993.34,247.0
1546748993.35,250.0
1546748993.36,246.0
1546748993.37,251.0
1546748993.38,249.0
1546748993.39,248.0
1546748993.4,250.0
1546748993.41,245.0
1546748993.42,250.0
1546748993.43,250.0
1546748993.44,248.0
1546748993.45,250.0
1546748993.46,246.0
1546748993.47,251.0
1546748993.48,249.0
1546748993.49,248.0
1546748993.5,250.0
1546748993.51,246.0
1546748993.52,250.0
1546748993.53,250.0
1546748993.54,249.0
1546748993.55,253.0
1546748993.56,250.0
1546748993.57,254.0
1546748993.58,253.0
1546748993.59,252.0
1546748993.6,253.0
1546748993.61,249.0
1546748993.62,254.0
1546748993.63,252.0
1546748993.64,250.0
1546748993.65,251.0
1546748993.66,248.0
1546748993.67,252.0
1546748993.68,250.0
1546748993.69,249.0
1546748993.7,252.0
1546748993.71,247.0
1546748993.72,251.0
1546748993.73,250.0
1546748993.74,248.0
1546748993.75,251.0
1546748993.76,247.0
1546748993.77,251.0
1546748993.78,249.0
1546748993.79,248.0
1546748993.8,251.0
1546748993.81,248.0
1546748993.82,254.0
1546748993.83,252.0
1546748993.84,251.0
1546748993.85,253.0
1546748993.86,249.0
1546748993.87,254.0
1546748993.88,254.0
1546748993.89,251.0
1546748993.9,254.0
1546748993.91,248.0
1546748993.92,253.0
1546748993.93,252.0
1546748993.94,250.0
1546748993.95,252.0
1546748993.96,248.0
1546748993.97,252.0
1546748993.98,252.0
1546748993.99,250.0
1546748994.0,251.0
1546748994.01,245.0
1546748994.02,251.0
1546748994.04,250.0
1546748994.04,248.0
1546748994.05,251.0
1546748994.06,246.0
1546748994.07,251.0
1546748994.08,250.0
1546748994.09,251.0
1546748994.1,253.0
1546748994.11,249.0
1546748994.12,252.0
1546748994.13,251.0
1546748994.14,251.0
1546748994.15,253.0
1546748994.16,247.0
1546748994.17,250.0
1546748994.18,250.0
1546748994.19,249.0
1546748994.2,251.0
1546748994.21,250.0
1546748994.22,250.0
1546748994.23,259.0
1546748994.24,257.0
1546748994.25,264.0
1546748994.26,270.0
1546748994.27,268.0
1546748994.28,277.0
1546748994.29,272.0
1546748994.3,274.0
1546748994.31,274.0
1546748994.32,270.0
1546748994.33,272.0
1546748994.34,266.0
1546748994.35,270.0
1546748994.36,267.0
1546748994.37,266.0
1546748994.38,266.0
1546748994.39,261.0
1546748994.4,264.0
1546748994.41,258.0
1546748994.42,259.0
1546748994.43,259.0
1546748994.44,256.0
1546748994.45,258.0
1546748994.46,253.0
1546748994.47,256.0
1546748994.48,254.0
1546748994.49,251.0
1546748994.5,254.0
1546748994.51,250.0
1546748994.52,252.0
1546748994.53,253.0
1546748994.54,250.0
1546748994.55,253.0
1546748994.56,249.0
1546748994.57,251.0
1546748994.58,251.0
1546748994.59,249.0
1546748994.6,253.0
1546748994.61,250.0
1546748994.62,254.0
1546748994.63,255.0
1546748994.64,253.0
1546748994.65,257.0
1546748994.66,251.0
1546748994.67,255.0
1546748994.68,253.0
1546748994.69,251.0
1546748994.7,255.0
1546748994.71,249.0
1546748994.72,252.0
1546748994.74,250.0
1546748994.74,249.0
1546748994.75,253.0
1546748994.76,247.0
1546748994.77,252.0
1546748994.78,249.0
1546748994.79,249.0
1546748994.8,254.0
1546748994.81,248.0
1546748994.82,251.0
1546748994.83,248.0
1546748994.84,248.0
1546748994.85,253.0
1546748994.86,247.0
1546748994.87,251.0
1546748994.88,249.0
1546748994.89,251.0
1546748994.9,257.0
1546748994.92,251.0
1546748994.92,254.0
1546748994.93,251.0
1546748994.94,249.0
1546748994.95,254.0
1546748994.97,247.0
1546748994.97,252.0
1546748994.98,250.0
1546748994.99,249.0
1546748995.0,254.0
1546748995.01,247.0
1546748995.02,252.0
1546748995.03,250.0
1546748995.04,248.0
1546748995.05,254.0
1546748995.07,247.0
1546748995.07,251.0
1546748995.08,249.0
1546748995.09,248.0
1546748995.1,253.0
1546748995.11,247.0
1546748995.12,250.0
1546748995.13,248.0
1546748995.14,246.0
1546748995.16,254.0
1546748995.16,249.0
1546748995.17,253.0
1546748995.18,251.0
1546748995.19,248.0
1546748995.2,253.0
1546748995.22,248.0
1546748995.22,251.0
1546748995.23,248.0
1546748995.24,246.0
1546748995.25,251.0
1546748995.27,248.0
1546748995.27,250.0
1546748995.28,248.0
1546748995.29,247.0
1546748995.3,253.0
1546748995.31,249.0
1546748995.32,253.0
1546748995.33,250.0
1546748995.34,247.0
1546748995.35,253.0
1546748995.36,250.0
1546748995.37,252.0
1546748995.38,248.0
1546748995.39,247.0
1546748995.4,253.0
1546748995.41,250.0
1546748995.42,255.0
1546748995.44,252.0
1546748995.45,250.0
1546748995.45,256.0
1546748995.46,251.0
1546748995.47,254.0
1546748995.49,250.0
1546748995.49,247.0
1546748995.5,255.0
1546748995.52,250.0
1546748995.52,253.0
1546748995.53,249.0
1546748995.54,247.0
1546748995.55,255.0
1546748995.57,249.0
1546748995.58,251.0
1546748995.58,249.0
1546748995.59,246.0
1546748995.6,252.0
1546748995.61,247.0
1546748995.62,251.0
1546748995.63,247.0
1546748995.64,245.0
1546748995.65,254.0
1546748995.66,250.0
1546748995.67,254.0
1546748995.68,249.0
1546748995.69,250.0
1546748995.71,257.0
1546748995.72,254.0
1546748995.72,255.0
1546748995.73,251.0
1546748995.75,250.0
1546748995.75,255.0
1546748995.76,251.0
1546748995.77,253.0
1546748995.78,248.0
1546748995.79,247.0
1546748995.8,252.0
1546748995.81,250.0
1546748995.82,252.0
1546748995.83,247.0
1546748995.84,246.0
1546748995.85,252.0
1546748995.86,249.0
1546748995.87,252.0
1546748995.88,246.0
1546748995.89,246.0
1546748995.9,252.0
1546748995.92,247.0
1546748995.92,252.0
1546748995.93,248.0
1546748995.94,247.0
1546748995.95,254.0
1546748995.97,250.0
1546748995.97,254.0
1546748995.99,251.0
1546748995.99,248.0
1546748996.0,254.0
1546748996.02,250.0
1546748996.02,253.0
1546748996.03,248.0
1546748996.04,246.0
1546748996.05,253.0
1546748996.06,250.0
1546748996.07,253.0
1546748996.09,248.0
1546748996.1,246.0
1546748996.1,253.0
1546748996.12,250.0
1546748996.12,253.0
1546748996.13,249.0
1546748996.14,247.0
1546748996.15,252.0
1546748996.16,250.0
1546748996.17,252.0
1546748996.18,248.0
1546748996.19,246.0
1546748996.2,251.0
1546748996.21,250.0
1546748996.22,254.0
1546748996.23,252.0
1546748996.24,250.0
1546748996.25,256.0
1546748996.27,256.0
1546748996.27,256.0
1546748996.28,253.0
1546748996.29,250.0
1546748996.3,256.0
1546748996.31,255.0
1546748996.32,257.0
1546748996.33,254.0
1546748996.34,250.0
1546748996.35,256.0
1546748996.37,254.0
1546748996.37,256.0
1546748996.38,253.0
1546748996.39,250.0
1546748996.4,255.0
1546748996.42,254.0
1546748996.42,254.0
1546748996.43,252.0
1546748996.44,249.0
1546748996.45,255.0
1546748996.47,253.0
1546748996.47,254.0
1546748996.48,253.0
1546748996.49,252.0
1546748996.5,256.0
1546748996.52,257.0
1546748996.52,255.0
1546748996.53,255.0
1546748996.54,251.0
1546748996.55,254.0
1546748996.57,254.0
1546748996.57,254.0
1546748996.58,252.0
1546748996.59,249.0
1546748996.6,251.0
1546748996.61,253.0
1546748996.62,251.0
1546748996.63,250.0
1546748996.64,247.0
1546748996.65,252.0
1546748996.67,252.0
1546748996.67,252.0
1546748996.68,250.0
1546748996.69,247.0
1546748996.7,252.0
1546748996.72,251.0
1546748996.72,251.0
1546748996.74,250.0
1546748996.74,247.0
1546748996.75,254.0
1546748996.77,253.0
1546748996.77,254.0
1546748996.79,254.0
1546748996.79,250.0
1546748996.8,255.0
1546748996.82,253.0
1546748996.82,253.0
1546748996.84,254.0
1546748996.85,250.0
1546748996.86,255.0
1546748996.87,252.0
1546748996.87,253.0
1546748996.89,252.0
1546748996.9,249.0
1546748996.91,253.0
1546748996.92,251.0
1546748996.92,251.0
1546748996.94,251.0
1546748996.94,246.0
1546748996.96,253.0
1546748996.97,250.0
1546748996.97,252.0
1546748996.99,252.0
1546748997.0,247.0
1546748997.01,254.0
1546748997.02,252.0
1546748997.03,256.0
1546748997.04,257.0
1546748997.05,251.0
1546748997.05,257.0
1546748997.07,252.0
1546748997.07,253.0
1546748997.09,253.0
1546748997.1,248.0
1546748997.11,253.0
1546748997.12,253.0
1546748997.12,251.0
1546748997.14,252.0
1546748997.15,251.0
1546748997.16,255.0
1546748997.17,260.0
1546748997.17,258.0
1546748997.19,261.0
1546748997.2,262.0
1546748997.21,264.0
1546748997.22,273.0
1546748997.22,268.0
1546748997.24,272.0
1546748997.24,273.0
1546748997.26,273.0
1546748997.27,280.0
1546748997.27,275.0
1546748997.29,279.0
1546748997.3,280.0
1546748997.31,279.0
1546748997.32,283.0
1546748997.32,277.0
1546748997.34,278.0
1546748997.35,275.0
1546748997.35,274.0
1546748997.37,278.0
1546748997.37,272.0
1546748997.38,274.0
1546748997.39,269.0
1546748997.4,269.0
1546748997.42,270.0
1546748997.42,266.0
1546748997.44,266.0
1546748997.44,262.0
1546748997.45,265.0
1546748997.47,265.0
1546748997.47,262.0
1546748997.48,264.0
1546748997.49,261.0
1546748997.5,262.0
1546748997.52,264.0
1546748997.52,260.0
1546748997.53,262.0
1546748997.55,258.0
1546748997.55,262.0
1546748997.57,265.0
1546748997.57,261.0
1546748997.58,263.0
1546748997.59,259.0
1546748997.6,262.0
1546748997.61,262.0
1546748997.62,258.0
1546748997.63,261.0
1546748997.64,255.0
1546748997.65,259.0
1546748997.67,258.0
1546748997.67,256.0
1546748997.68,259.0
1546748997.69,254.0
1546748997.7,257.0
1546748997.72,255.0
1546748997.72,252.0
1546748997.74,255.0
1546748997.74,250.0
1546748997.75,254.0
1546748997.77,253.0
1546748997.77,252.0
1546748997.79,255.0
1546748997.8,250.0
1546748997.81,253.0
1546748997.82,253.0
1546748997.83,254.0
1546748997.84,255.0
1546748997.85,250.0
1546748997.86,255.0
1546748997.87,253.0
1546748997.88,252.0
1546748997.89,253.0
1546748997.9,249.0
1546748997.91,252.0
1546748997.92,250.0
1546748997.93,251.0
1546748997.94,253.0
1546748997.95,246.0
1546748997.96,256.0
1546748997.97,250.0
1546748997.98,257.0
1546748997.99,262.0
1546748998.0,256.0
1546748998.01,269.0
1546748998.02,262.0
1546748998.03,269.0
1546748998.04,272.0
1546748998.05,264.0
1546748998.06,274.0
1546748998.07,266.0
1546748998.08,271.0
1546748998.09,275.0
1546748998.1,266.0
1546748998.11,275.0
1546748998.12,267.0
1546748998.13,272.0
1546748998.14,273.0
1546748998.15,265.0
1546748998.16,270.0
1546748998.17,264.0
1546748998.18,264.0
1546748998.19,266.0
1546748998.2,257.0
1546748998.21,262.0
1546748998.22,257.0
1546748998.23,257.0
1546748998.24,260.0
1546748998.25,253.0
1546748998.26,258.0
1546748998.27,254.0
1546748998.28,253.0
1546748998.29,257.0
1546748998.3,250.0
1546748998.31,256.0
1546748998.32,252.0
1546748998.33,251.0
1546748998.34,255.0
1546748998.35,248.0
1546748998.36,255.0
1546748998.37,252.0
1546748998.38,251.0
1546748998.39,256.0
1546748998.4,249.0
1546748998.41,254.0
1546748998.42,252.0
1546748998.43,250.0
1546748998.44,256.0
1546748998.45,249.0
1546748998.46,253.0
1546748998.47,251.0
1546748998.48,250.0
1546748998.49,253.0
1546748998.5,248.0
1546748998.51,252.0
1546748998.52,250.0
1546748998.53,249.0
1546748998.54,252.0
1546748998.55,248.0
1546748998.56,251.0
1546748998.57,250.0
1546748998.58,248.0
1546748998.59,251.0
1546748998.6,247.0
1546748998.61,250.0
1546748998.62,249.0
1546748998.63,249.0
1546748998.64,255.0
1546748998.65,250.0
1546748998.66,254.0
1546748998.67,251.0
1546748998.68,249.0
1546748998.69,254.0
1546748998.7,249.0
1546748998.71,253.0
1546748998.72,250.0
1546748998.73,247.0
1546748998.74,253.0
1546748998.75,248.0
1546748998.76,252.0
1546748998.77,250.0
1546748998.78,248.0
1546748998.79,252.0
1546748998.8,247.0
1546748998.81,250.0
1546748998.82,249.0
1546748998.83,247.0
1546748998.84,251.0
1546748998.85,246.0
1546748998.86,249.0
1546748998.87,248.0
1546748998.88,247.0
1546748998.89,254.0
1546748998.9,250.0
1546748998.91,253.0
1546748998.92,250.0
1546748998.93,249.0
1546748998.94,254.0
1546748998.95,250.0
1546748998.96,253.0
1546748998.97,251.0
1546748998.98,249.0
1546748998.99,254.0
1546748999.0,250.0
1546748999.01,252.0
1546748999.02,250.0
1546748999.03,248.0
1546748999.04,254.0
1546748999.05,248.0
1546748999.06,251.0
1546748999.07,249.0
1546748999.08,247.0
1546748999.09,253.0
1546748999.1,250.0
1546748999.11,253.0
1546748999.12,251.0
1546748999.13,249.0
1546748999.14,253.0
1546748999.15,253.0
1546748999.16,255.0
1546748999.17,260.0
1546748999.18,257.0
1546748999.19,260.0
1546748999.2,268.0
1546748999.21,266.0
1546748999.22,273.0
1546748999.23,269.0
1546748999.24,272.0
1546748999.25,278.0
1546748999.26,273.0
1546748999.27,273.0
1546748999.28,267.0
1546748999.29,270.0
1546748999.3,267.0
1546748999.31,266.0
1546748999.32,262.0
1546748999.33,258.0
1546748999.34,262.0
1546748999.35,257.0
1546748999.36,259.0
1546748999.37,253.0
1546748999.38,252.0
1546748999.39,257.0
1546748999.4,253.0
1546748999.41,256.0
1546748999.42,252.0
1546748999.43,253.0
1546748999.44,258.0
1546748999.45,253.0
1546748999.46,256.0
1546748999.47,250.0
1546748999.48,248.0
1546748999.49,255.0
1546748999.5,251.0
1546748999.51,253.0
1546748999.52,248.0
1546748999.53,247.0
1546748999.54,253.0
1546748999.55,249.0
1546748999.56,253.0
1546748999.57,247.0
1546748999.58,246.0
1546748999.59,253.0
1546748999.6,248.0
1546748999.61,252.0
1546748999.62,247.0
1546748999.63,245.0
1546748999.64,252.0
1546748999.65,247.0
1546748999.66,251.0
1546748999.67,246.0
1546748999.68,245.0
1546748999.69,254.0
1546748999.7,252.0
1546748999.71,255.0
1546748999.72,250.0
1546748999.73,247.0
1546748999.74,254.0
1546748999.75,249.0
1546748999.76,252.0
1546748999.77,248.0
1546748999.78,246.0
1546748999.79,252.0
1546748999.8,249.0
1546748999.81,252.0
1546748999.82,248.0
1546748999.83,246.0
1546748999.84,252.0
1546748999.85,249.0
1546748999.86,252.0
1546748999.87,247.0
1546748999.88,246.0
1546748999.89,252.0
1546748999.9,249.0
1546748999.91,252.0
1546748999.92,247.0
1546748999.93,245.0
1546748999.94,251.0
1546748999.95,249.0
1546748999.96,254.0
1546748999.97,249.0
1546748999.98,248.0
1546748999.99,254.0
1546749000.0,251.0
1546749000.01,253.0
1546749000.02,249.0
1546749000.03,246.0
1546749000.04,253.0
1546749000.05,251.0
1546749000.06,252.0
1546749000.07,250.0
1546749000.08,247.0
1546749000.09,252.0
1546749000.1,251.0
1546749000.11,252.0
1546749000.12,248.0
1546749000.13,246.0
1546749000.14,251.0
1546749000.15,251.0
1546749000.16,251.0
1546749000.17,248.0
1546749000.18,245.0
1546749000.19,250.0
1546749000.2,251.0
1546749000.21,251.0
1546749000.22,250.0
1546749000.23,248.0
1546749000.24,254.0
1546749000.25,254.0
1546749000.26,254.0
1546749000.27,250.0
1546749000.28,247.0
1546749000.29,252.0
1546749000.3,253.0
1546749000.31,253.0
1546749000.32,251.0
1546749000.33,250.0
1546749000.34,252.0
1546749000.35,262.0
1546749000.36,259.0
1546749000.37,263.0
1546749000.38,265.0
1546749000.39,266.0
1546749000.4,282.0
1546749000.41,276.0
1546749000.42,278.0
1546749000.43,277.0
1546749000.44,276.0
1546749000.45,282.0
1546749000.46,275.0
1546749000.47,272.0
1546749000.48,266.0
1546749000.49,270.0
1546749000.5,268.0
1546749000.51,266.0
1546749000.52,263.0
1546749000.53,257.0
1546749000.54,262.0
1546749000.55,258.0
1546749000.56,258.0
1546749000.57,256.0
1546749000.58,252.0
1546749000.59,258.0
1546749000.6,255.0
1546749000.61,255.0
1546749000.62,254.0
1546749000.63,249.0
1546749000.64,257.0
1546749000.65,251.0
1546749000.66,254.0
1546749000.67,253.0
1546749000.68,248.0
1546749000.69,255.0
1546749000.7,249.0
1546749000.71,251.0
1546749000.72,250.0
1546749000.73,246.0
1546749000.74,253.0
1546749000.75,249.0
1546749000.76,252.0
1546749000.77,252.0
1546749000.78,248.0
1546749000.79,254.0
1546749000.8,249.0
1546749000.81,251.0
1546749000.82,250.0
1546749000.83,247.0
1546749000.84,253.0
1546749000.85,250.0
1546749000.86,252.0
1546749000.87,251.0
1546749000.88,247.0
1546749000.89,253.0
1546749000.9,249.0
