stamp,data
1546752470.95,67.0
1546752470.96,67.0
1546752470.97,67.0
1546752470.98,68.0
1546752470.99,68.0
1546752471.0,70.0
1546752471.01,68.0
1546752471.02,69.0
1546752471.03,70.0
1546752471.05,69.0
1546752471.05,70.0
1546752471.06,68.0
1546752471.07,68.0
1546752471.08,69.0
1546752471.09,67.0
1546752471.1,69.0
1546752471.12,68.0
1546752471.12,67.0
1546752471.13,69.0
1546752471.14,66.0
1546752471.15,65.0
1546752471.16,64.0
1546752471.17,63.0
1546752471.18,64.0
1546752471.19,63.0
1546752471.2,62.0
1546752471.21,62.0
1546752471.22,61.0
1546752471.23,62.0
1546752471.24,61.0
1546752471.25,61.0
1546752471.26,62.0
1546752471.27,61.0
1546752471.28,63.0
1546752471.29,63.0
1546752471.3,61.0
1546752471.31,62.0
1546752471.32,61.0
1546752471.33,61.0
1546752471.34,61.0
1546752471.35,60.0
1546752471.36,60.0
1546752471.37,59.0
1546752471.38,59.0
1546752471.39,59.0
1546752471.4,59.0
1546752471.41,59.0
1546752471.42,59.0
1546752471.43,60.0
1546752471.45,59.0
1546752471.45,59.0
1546752471.47,59.0
1546752471.47,58.0
1546752471.48,59.0
1546752471.49,59.0
1546752471.5,59.0
1546752471.51,60.0
1546752471.52,60.0
1546752471.53,61.0
1546752471.54,60.0
1546752471.55,59.0
1546752471.57,58.0
1546752471.57,59.0
1546752471.58,61.0
1546752471.59,60.0
1546752471.6,61.0
1546752471.61,60.0
1546752471.62,60.0
1546752471.64,61.0
1546752471.65,60.0
1546752471.65,61.0
1546752471.66,62.0
1546752471.67,61.0
1546752471.68,63.0
1546752471.69,61.0
1546752471.7,63.0
1546752471.71,61.0
1546752471.72,60.0
1546752471.73,61.0
1546752471.74,59.0
1546752471.75,61.0
1546752471.76,60.0
1546752471.77,60.0
1546752471.78,62.0
1546752471.79,60.0
1546752471.8,62.0
1546752471.82,61.0
1546752471.82,60.0
1546752471.83,63.0
1546752471.85,61.0
1546752471.85,62.0
1546752471.86,60.0
1546752471.87,61.0
1546752471.88,60.0
1546752471.9,58.0
1546752471.9,59.0
1546752471.91,58.0
1546752471.92,58.0
1546752471.93,58.0
1546752471.94,59.0
1546752471.95,61.0
1546752471.97,67.0
1546752471.97,75.0
1546752471.98,84.0
1546752471.99,97.0
1546752472.0,103.0
1546752472.01,113.0
1546752472.02,118.0
1546752472.03,118.0
1546752472.04,120.0
1546752472.05,113.0
1546752472.06,109.0
1546752472.07,105.0
1546752472.08,98.0
1546752472.1,93.0
1546752472.1,88.0
1546752472.11,84.0
1546752472.12,81.0
1546752472.13,80.0
1546752472.15,76.0
1546752472.15,77.0
1546752472.16,74.0
1546752472.17,72.0
1546752472.18,73.0
1546752472.2,71.0
1546752472.2,72.0
1546752472.21,69.0
1546752472.22,69.0
1546752472.23,70.0
1546752472.24,68.0
1546752472.25,68.0
1546752472.26,67.0
1546752472.27,65.0
1546752472.28,68.0
1546752472.3,66.0
1546752472.3,66.0
1546752472.31,65.0
1546752472.32,66.0
1546752472.33,69.0
1546752472.34,67.0
1546752472.35,69.0
1546752472.37,68.0
1546752472.37,68.0
1546752472.38,69.0
1546752472.39,69.0
1546752472.4,70.0
1546752472.42,69.0
1546752472.42,68.0
1546752472.43,70.0
1546752472.45,68.0
1546752472.45,69.0
1546752472.46,67.0
1546752472.48,65.0
1546752472.48,66.0
1546752472.5,65.0
1546752472.5,67.0
1546752472.51,66.0
1546752472.52,66.0
1546752472.53,69.0
1546752472.54,68.0
1546752472.55,67.0
1546752472.56,65.0
1546752472.57,65.0
1546752472.58,63.0
1546752472.6,70.0
1546752472.6,72.0
1546752472.61,79.0
1546752472.62,86.0
1546752472.64,87.0
1546752472.65,92.0
1546752472.65,92.0
1546752472.66,92.0
1546752472.67,92.0
1546752472.68,88.0
1546752472.7,86.0
1546752472.7,81.0
1546752472.72,79.0
1546752472.72,76.0
1546752472.73,75.0
1546752472.75,72.0
1546752472.75,70.0
1546752472.76,69.0
1546752472.77,68.0
1546752472.78,68.0
1546752472.79,66.0
1546752472.8,67.0
1546752472.81,65.0
1546752472.82,64.0
1546752472.83,65.0
1546752472.85,63.0
1546752472.85,63.0
1546752472.86,62.0
1546752472.87,61.0
1546752472.88,63.0
1546752472.89,62.0
1546752472.9,64.0
1546752472.92,63.0
1546752472.92,63.0
1546752472.93,65.0
1546752472.95,64.0
1546752472.95,64.0
1546752472.96,64.0
1546752472.98,64.0
1546752472.99,66.0
1546752473.0,64.0
1546752473.0,65.0
1546752473.01,64.0
1546752473.02,63.0
1546752473.03,66.0
1546752473.05,65.0
1546752473.05,67.0
1546752473.07,67.0
1546752473.07,67.0
1546752473.08,70.0
1546752473.1,68.0
1546752473.1,69.0
1546752473.11,68.0
1546752473.12,69.0
1546752473.13,71.0
1546752473.15,70.0
1546752473.15,70.0
1546752473.16,69.0
1546752473.17,67.0
1546752473.18,69.0
1546752473.2,68.0
1546752473.2,68.0
1546752473.21,67.0
1546752473.22,67.0
1546752473.23,69.0
1546752473.25,66.0
1546752473.25,68.0
1546752473.26,66.0
1546752473.27,64.0
1546752473.28,66.0
1546752473.3,65.0
1546752473.3,65.0
1546752473.32,63.0
1546752473.32,63.0
1546752473.33,64.0
1546752473.35,63.0
1546752473.35,64.0
1546752473.37,63.0
1546752473.37,63.0
1546752473.38,65.0
1546752473.4,63.0
1546752473.4,63.0
1546752473.42,63.0
1546752473.42,62.0
1546752473.43,64.0
1546752473.45,62.0
1546752473.45,63.0
1546752473.46,63.0
1546752473.47,62.0
1546752473.48,64.0
1546752473.5,61.0
1546752473.5,61.0
1546752473.52,61.0
1546752473.52,59.0
1546752473.53,61.0
1546752473.55,61.0
1546752473.55,59.0
1546752473.56,58.0
1546752473.57,57.0
1546752473.58,58.0
1546752473.59,59.0
1546752473.6,57.0
1546752473.62,58.0
1546752473.63,57.0
1546752473.64,58.0
1546752473.65,58.0
1546752473.66,57.0
1546752473.67,58.0
1546752473.68,58.0
1546752473.69,59.0
1546752473.7,58.0
1546752473.71,58.0
1546752473.72,58.0
1546752473.73,57.0
1546752473.74,58.0
1546752473.75,58.0
1546752473.76,57.0
1546752473.77,58.0
1546752473.78,57.0
1546752473.79,58.0
1546752473.8,57.0
1546752473.81,56.0
1546752473.82,56.0
1546752473.83,57.0
1546752473.84,59.0
1546752473.85,58.0
1546752473.86,57.0
1546752473.87,57.0
1546752473.88,57.0
1546752473.89,59.0
1546752473.9,58.0
1546752473.91,57.0
1546752473.92,59.0
1546752473.93,59.0
1546752473.94,61.0
1546752473.95,60.0
1546752473.96,60.0
1546752473.97,60.0
1546752473.98,60.0
1546752473.99,60.0
1546752474.0,59.0
1546752474.01,59.0
1546752474.02,59.0
1546752474.03,65.0
1546752474.04,68.0
1546752474.05,79.0
1546752474.06,87.0
1546752474.07,100.0
1546752474.08,112.0
1546752474.09,118.0
1546752474.1,129.0
1546752474.11,133.0
1546752474.12,136.0
1546752474.13,137.0
1546752474.14,130.0
1546752474.15,128.0
1546752474.16,119.0
1546752474.17,112.0
1546752474.18,105.0
1546752474.19,99.0
1546752474.2,94.0
1546752474.21,88.0
1546752474.22,86.0
1546752474.23,83.0
1546752474.24,83.0
1546752474.25,79.0
1546752474.26,80.0
1546752474.27,79.0
1546752474.28,77.0
1546752474.29,81.0
1546752474.3,77.0
1546752474.31,78.0
1546752474.32,77.0
1546752474.33,75.0
1546752474.34,79.0
1546752474.35,77.0
1546752474.36,78.0
1546752474.37,79.0
1546752474.38,78.0
1546752474.39,83.0
1546752474.4,80.0
1546752474.41,81.0
1546752474.42,80.0
1546752474.43,77.0
1546752474.44,80.0
1546752474.45,77.0
1546752474.46,77.0
1546752474.47,77.0
1546752474.48,76.0
1546752474.49,79.0
1546752474.5,75.0
1546752474.51,75.0
1546752474.52,74.0
1546752474.53,72.0
1546752474.54,76.0
1546752474.55,73.0
1546752474.56,72.0
1546752474.57,72.0
1546752474.58,70.0
1546752474.59,74.0
1546752474.6,70.0
1546752474.61,71.0
1546752474.62,70.0
1546752474.63,69.0
1546752474.64,71.0
1546752474.65,69.0
1546752474.66,70.0
1546752474.67,71.0
1546752474.68,70.0
1546752474.69,72.0
1546752474.7,70.0
1546752474.71,70.0
1546752474.72,71.0
1546752474.73,70.0
1546752474.74,71.0
1546752474.75,69.0
1546752474.76,68.0
1546752474.77,69.0
1546752474.78,68.0
1546752474.79,70.0
1546752474.8,68.0
1546752474.81,66.0
1546752474.82,67.0
1546752474.83,66.0
1546752474.84,68.0
1546752474.85,66.0
1546752474.86,66.0
1546752474.87,66.0
1546752474.88,66.0
1546752474.89,67.0
1546752474.9,65.0
1546752474.91,65.0
1546752474.92,66.0
1546752474.93,65.0
1546752474.94,66.0
1546752474.95,64.0
1546752474.96,62.0
1546752474.97,62.0
1546752474.98,62.0
1546752474.99,62.0
1546752475.0,61.0
1546752475.01,61.0
1546752475.02,61.0
1546752475.03,60.0
1546752475.04,60.0
1546752475.05,59.0
1546752475.06,59.0
1546752475.07,59.0
1546752475.08,58.0
1546752475.09,58.0
1546752475.1,58.0
1546752475.11,58.0
1546752475.12,58.0
1546752475.13,58.0
1546752475.14,58.0
1546752475.15,57.0
1546752475.16,57.0
1546752475.17,58.0
1546752475.18,58.0
1546752475.19,58.0
1546752475.2,57.0
1546752475.21,56.0
1546752475.22,55.0
1546752475.23,55.0
1546752475.24,56.0
1546752475.25,57.0
1546752475.26,56.0
1546752475.27,56.0
1546752475.28,56.0
1546752475.29,56.0
1546752475.3,57.0
1546752475.31,56.0
1546752475.32,57.0
1546752475.33,57.0
1546752475.34,56.0
1546752475.35,57.0
1546752475.36,55.0
1546752475.37,57.0
1546752475.38,56.0
1546752475.39,57.0
1546752475.4,56.0
1546752475.41,57.0
1546752475.42,56.0
1546752475.43,57.0
1546752475.44,57.0
1546752475.45,57.0
1546752475.46,56.0
1546752475.47,57.0
1546752475.48,57.0
1546752475.49,57.0
1546752475.5,57.0
1546752475.51,56.0
1546752475.52,58.0
1546752475.53,57.0
1546752475.54,58.0
1546752475.55,58.0
1546752475.56,58.0
1546752475.57,59.0
1546752475.58,59.0
1546752475.59,58.0
1546752475.6,58.0
1546752475.61,57.0
1546752475.62,59.0
1546752475.63,58.0
1546752475.64,60.0
1546752475.65,59.0
1546752475.66,59.0
1546752475.67,60.0
1546752475.68,60.0
1546752475.69,60.0
1546752475.7,59.0
1546752475.71,60.0
1546752475.72,60.0
1546752475.73,60.0
1546752475.74,58.0
1546752475.75,59.0
1546752475.76,58.0
1546752475.77,59.0
1546752475.78,59.0
1546752475.79,58.0
1546752475.8,58.0
1546752475.81,58.0
1546752475.82,59.0
1546752475.83,59.0
1546752475.84,60.0
1546752475.85,59.0
1546752475.86,58.0
1546752475.87,59.0
1546752475.88,58.0
1546752475.89,59.0
1546752475.9,59.0
1546752475.91,59.0
1546752475.92,60.0
1546752475.93,59.0
1546752475.94,59.0
1546752475.95,58.0
1546752475.96,57.0
1546752475.97,58.0
1546752475.98,58.0
1546752475.99,57.0
1546752476.0,58.0
1546752476.01,57.0
1546752476.02,57.0
1546752476.03,56.0
1546752476.04,56.0
1546752476.05,56.0
1546752476.06,57.0
1546752476.07,58.0
1546752476.08,58.0
1546752476.09,59.0
1546752476.1,58.0
1546752476.11,59.0
1546752476.12,60.0
1546752476.13,60.0
1546752476.14,62.0
1546752476.15,61.0
1546752476.16,62.0
1546752476.17,63.0
1546752476.18,62.0
1546752476.19,62.0
1546752476.2,62.0
1546752476.21,61.0
1546752476.22,62.0
1546752476.23,61.0
1546752476.24,62.0
1546752476.25,62.0
1546752476.26,61.0
1546752476.27,62.0
1546752476.28,61.0
1546752476.29,60.0
1546752476.3,60.0
1546752476.31,59.0
1546752476.32,59.0
1546752476.33,59.0
1546752476.34,59.0
1546752476.35,60.0
1546752476.36,59.0
1546752476.37,59.0
1546752476.38,59.0
1546752476.39,60.0
1546752476.4,59.0
1546752476.41,59.0
1546752476.42,61.0
1546752476.43,59.0
1546752476.44,59.0
1546752476.45,59.0
1546752476.46,59.0
1546752476.47,59.0
1546752476.48,58.0
1546752476.49,56.0
1546752476.5,57.0
1546752476.51,56.0
1546752476.52,57.0
1546752476.53,56.0
1546752476.54,58.0
1546752476.55,58.0
1546752476.56,58.0
1546752476.57,59.0
1546752476.58,58.0
1546752476.59,56.0
1546752476.6,57.0
1546752476.61,58.0
1546752476.62,58.0
1546752476.63,56.0
1546752476.64,57.0
1546752476.65,57.0
1546752476.66,57.0
1546752476.67,57.0
1546752476.68,56.0
1546752476.69,58.0
1546752476.7,57.0
1546752476.71,57.0
1546752476.72,59.0
1546752476.73,58.0
1546752476.74,59.0
1546752476.75,58.0
1546752476.76,58.0
1546752476.77,59.0
1546752476.78,58.0
1546752476.79,60.0
1546752476.8,59.0
1546752476.81,58.0
1546752476.82,59.0
1546752476.83,58.0
1546752476.84,58.0
1546752476.85,58.0
1546752476.86,57.0
1546752476.87,58.0
1546752476.88,56.0
1546752476.89,58.0
1546752476.9,58.0
1546752476.91,57.0
1546752476.92,59.0
1546752476.93,59.0
1546752476.94,59.0
1546752476.95,60.0
1546752476.96,60.0
1546752476.97,60.0
1546752476.98,66.0
1546752476.99,68.0
1546752477.0,77.0
1546752477.01,85.0
1546752477.02,93.0
1546752477.03,108.0
1546752477.04,113.0
1546752477.05,122.0
1546752477.06,127.0
1546752477.07,126.0
1546752477.08,128.0
1546752477.09,121.0
1546752477.1,118.0
1546752477.11,113.0
1546752477.12,107.0
1546752477.13,103.0
1546752477.14,95.0
1546752477.15,91.0
1546752477.16,86.0
1546752477.17,83.0
1546752477.18,80.0
1546752477.19,78.0
1546752477.2,75.0
1546752477.21,73.0
1546752477.22,72.0
1546752477.23,70.0
1546752477.24,68.0
1546752477.25,67.0
1546752477.26,67.0
1546752477.27,68.0
1546752477.28,66.0
1546752477.29,66.0
1546752477.3,65.0
1546752477.31,64.0
1546752477.32,63.0
1546752477.33,62.0
1546752477.34,62.0
1546752477.35,62.0
1546752477.36,61.0
1546752477.37,62.0
1546752477.38,61.0
1546752477.39,59.0
1546752477.4,59.0
1546752477.41,58.0
1546752477.42,58.0
1546752477.43,58.0
1546752477.44,57.0
1546752477.45,56.0
1546752477.46,57.0
1546752477.47,57.0
1546752477.48,57.0
1546752477.49,57.0
1546752477.5,56.0
1546752477.51,57.0
1546752477.52,58.0
1546752477.53,58.0
1546752477.54,56.0
1546752477.55,57.0
1546752477.56,57.0
1546752477.57,58.0
1546752477.58,57.0
1546752477.59,58.0
1546752477.6,58.0
1546752477.61,58.0
1546752477.62,59.0
1546752477.63,58.0
1546752477.64,56.0
1546752477.65,57.0
1546752477.66,58.0
1546752477.67,57.0
1546752477.68,58.0
1546752477.69,56.0
1546752477.7,58.0
1546752477.71,57.0
1546752477.72,57.0
1546752477.73,58.0
1546752477.74,56.0
1546752477.75,57.0
1546752477.76,58.0
1546752477.77,58.0
1546752477.78,58.0
1546752477.79,56.0
1546752477.8,57.0
1546752477.81,57.0
1546752477.82,60.0
1546752477.83,59.0
1546752477.84,58.0
1546752477.85,58.0
1546752477.86,57.0
1546752477.87,59.0
1546752477.88,59.0
1546752477.89,58.0
1546752477.9,57.0
1546752477.91,57.0
1546752477.92,58.0
1546752477.93,58.0
1546752477.94,57.0
1546752477.95,57.0
1546752477.96,57.0
1546752477.97,58.0
1546752477.98,57.0
1546752477.99,57.0
1546752478.0,56.0
1546752478.01,56.0
1546752478.02,57.0
1546752478.03,57.0
1546752478.04,57.0
1546752478.05,57.0
1546752478.06,57.0
1546752478.07,58.0
1546752478.08,58.0
1546752478.09,57.0
1546752478.1,57.0
1546752478.11,56.0
1546752478.12,58.0
1546752478.13,58.0
1546752478.14,58.0
1546752478.15,58.0
1546752478.16,58.0
1546752478.17,59.0
1546752478.18,59.0
1546752478.19,60.0
1546752478.2,60.0
1546752478.21,59.0
1546752478.22,61.0
1546752478.23,60.0
1546752478.24,60.0
1546752478.25,60.0
1546752478.26,58.0
1546752478.27,60.0
1546752478.28,60.0
1546752478.29,60.0
1546752478.3,59.0
1546752478.31,60.0
1546752478.32,63.0
1546752478.33,62.0
1546752478.34,62.0
1546752478.35,63.0
1546752478.36,63.0
1546752478.37,65.0
1546752478.38,65.0
1546752478.39,63.0
1546752478.4,63.0
1546752478.41,62.0
1546752478.42,64.0
1546752478.43,63.0
1546752478.44,63.0
1546752478.45,63.0
1546752478.46,63.0
1546752478.47,66.0
1546752478.48,65.0
1546752478.49,63.0
1546752478.5,63.0
1546752478.51,63.0
1546752478.52,65.0
1546752478.53,63.0
1546752478.54,63.0
1546752478.55,63.0
1546752478.56,62.0
1546752478.57,65.0
1546752478.58,64.0
1546752478.59,64.0
1546752478.6,64.0
1546752478.61,64.0
1546752478.62,67.0
1546752478.63,65.0
1546752478.64,66.0
1546752478.65,65.0
1546752478.66,64.0
1546752478.67,67.0
1546752478.68,65.0
1546752478.69,66.0
1546752478.7,66.0
1546752478.71,65.0
1546752478.72,67.0
1546752478.73,66.0
1546752478.74,66.0
1546752478.75,65.0
1546752478.76,65.0
1546752478.77,67.0
1546752478.78,65.0
1546752478.79,65.0
1546752478.8,65.0
1546752478.81,64.0
1546752478.82,67.0
1546752478.83,64.0
1546752478.84,64.0
1546752478.85,64.0
1546752478.86,63.0
1546752478.87,65.0
1546752478.88,63.0
1546752478.89,63.0
1546752478.9,63.0
1546752478.91,64.0
1546752478.92,66.0
1546752478.93,65.0
1546752478.94,66.0
1546752478.95,64.0
1546752478.96,64.0
1546752478.97,66.0
1546752478.98,64.0
1546752478.99,64.0
1546752479.0,64.0
1546752479.01,64.0
1546752479.02,65.0
1546752479.03,63.0
1546752479.04,63.0
1546752479.05,63.0
1546752479.06,63.0
1546752479.07,64.0
1546752479.08,61.0
1546752479.09,62.0
1546752479.1,62.0
1546752479.11,61.0
1546752479.12,62.0
1546752479.13,60.0
1546752479.14,61.0
1546752479.15,60.0
1546752479.16,59.0
1546752479.17,60.0
1546752479.18,59.0
1546752479.19,58.0
1546752479.2,59.0
1546752479.21,58.0
1546752479.22,60.0
1546752479.23,59.0
1546752479.24,58.0
1546752479.25,58.0
1546752479.26,58.0
1546752479.27,60.0
1546752479.28,59.0
1546752479.29,58.0
1546752479.3,59.0
1546752479.31,58.0
1546752479.32,59.0
1546752479.33,58.0
1546752479.34,58.0
1546752479.35,57.0
1546752479.36,57.0
1546752479.37,59.0
1546752479.38,57.0
1546752479.39,58.0
1546752479.4,58.0
1546752479.41,58.0
1546752479.42,60.0
1546752479.43,58.0
1546752479.44,58.0
1546752479.45,57.0
1546752479.46,57.0
1546752479.47,57.0
1546752479.48,57.0
1546752479.49,56.0
1546752479.5,58.0
1546752479.51,57.0
1546752479.52,58.0
1546752479.53,58.0
1546752479.54,57.0
1546752479.55,57.0
1546752479.56,58.0
1546752479.57,58.0
1546752479.58,58.0
1546752479.59,57.0
1546752479.6,58.0
1546752479.61,57.0
1546752479.62,56.0
1546752479.63,57.0
1546752479.64,57.0
1546752479.65,59.0
1546752479.66,66.0
1546752479.67,72.0
1546752479.68,86.0
1546752479.69,98.0
1546752479.7,114.0
1546752479.71,131.0
1546752479.72,141.0
1546752479.73,155.0
1546752479.74,163.0
1546752479.75,171.0
1546752479.76,175.0
1546752479.77,171.0
1546752479.79,171.0
1546752479.79,163.0
1546752479.8,154.0
1546752479.81,148.0
1546752479.82,135.0
1546752479.83,127.0
1546752479.84,118.0
1546752479.85,111.0
1546752479.86,104.0
1546752479.87,100.0
1546752479.88,95.0
1546752479.89,92.0
1546752479.9,90.0
1546752479.91,88.0
1546752479.92,90.0
1546752479.93,88.0
1546752479.94,88.0
1546752479.95,88.0
1546752479.96,86.0
1546752479.97,88.0
1546752479.98,85.0
1546752479.99,85.0
1546752480.0,85.0
1546752480.01,82.0
1546752480.02,84.0
1546752480.03,81.0
1546752480.04,82.0
1546752480.05,81.0
1546752480.07,79.0
1546752480.07,83.0
1546752480.08,80.0
1546752480.09,81.0
1546752480.1,81.0
1546752480.11,79.0
1546752480.12,82.0
1546752480.13,78.0
1546752480.14,79.0
1546752480.15,78.0
1546752480.16,75.0
1546752480.17,78.0
1546752480.18,74.0
1546752480.19,72.0
1546752480.2,72.0
1546752480.21,70.0
1546752480.22,72.0
1546752480.23,69.0
1546752480.24,69.0
1546752480.25,68.0
1546752480.26,67.0
1546752480.27,67.0
1546752480.28,65.0
1546752480.29,64.0
1546752480.3,64.0
1546752480.31,63.0
1546752480.32,63.0
1546752480.33,62.0
1546752480.34,62.0
1546752480.35,62.0
1546752480.36,61.0
1546752480.37,61.0
1546752480.38,60.0
1546752480.39,60.0
1546752480.4,60.0
1546752480.41,60.0
1546752480.42,58.0
1546752480.43,58.0
1546752480.44,57.0
1546752480.45,58.0
1546752480.46,58.0
1546752480.47,57.0
1546752480.48,57.0
1546752480.49,57.0
1546752480.5,58.0
1546752480.51,57.0
1546752480.52,59.0
1546752480.54,58.0
1546752480.54,59.0
1546752480.55,61.0
1546752480.56,60.0
1546752480.57,62.0
1546752480.58,61.0
1546752480.59,61.0
1546752480.6,64.0
1546752480.61,63.0
1546752480.62,65.0
1546752480.63,64.0
1546752480.64,65.0
1546752480.65,67.0
1546752480.66,66.0
1546752480.67,69.0
1546752480.68,68.0
1546752480.69,69.0
1546752480.7,71.0
1546752480.71,70.0
1546752480.72,73.0
1546752480.73,72.0
1546752480.74,72.0
1546752480.75,73.0
1546752480.76,71.0
1546752480.77,73.0
1546752480.78,71.0
1546752480.79,70.0
1546752480.8,71.0
1546752480.81,70.0
1546752480.82,71.0
1546752480.83,69.0
1546752480.84,68.0
1546752480.85,69.0
1546752480.86,67.0
1546752480.87,68.0
1546752480.88,66.0
1546752480.89,65.0
1546752480.9,66.0
1546752480.91,65.0
1546752480.92,63.0
1546752480.93,63.0
1546752480.94,62.0
1546752480.95,62.0
1546752480.97,61.0
1546752480.97,60.0
1546752480.98,60.0
1546752480.99,58.0
1546752481.0,58.0
1546752481.01,58.0
1546752481.02,57.0
1546752481.03,58.0
1546752481.04,57.0
1546752481.05,58.0
1546752481.06,57.0
1546752481.07,56.0
1546752481.08,57.0
1546752481.09,56.0
1546752481.1,56.0
1546752481.11,56.0
1546752481.12,55.0
1546752481.13,57.0
1546752481.14,55.0
1546752481.15,56.0
1546752481.16,55.0
1546752481.17,55.0
1546752481.19,56.0
1546752481.19,55.0
1546752481.2,56.0
1546752481.22,55.0
1546752481.22,54.0
1546752481.23,54.0
1546752481.24,55.0
1546752481.25,54.0
1546752481.27,55.0
1546752481.27,54.0
1546752481.28,54.0
1546752481.29,55.0
1546752481.3,56.0
1546752481.31,55.0
1546752481.32,55.0
1546752481.33,54.0
1546752481.34,55.0
1546752481.35,54.0
1546752481.37,55.0
1546752481.37,53.0
1546752481.38,55.0
1546752481.39,56.0
1546752481.4,56.0
1546752481.42,55.0
1546752481.42,55.0
1546752481.43,56.0
1546752481.44,55.0
1546752481.45,55.0
1546752481.46,57.0
1546752481.47,55.0
1546752481.48,55.0
1546752481.49,55.0
1546752481.5,56.0
1546752481.52,55.0
1546752481.52,55.0
1546752481.53,55.0
1546752481.54,54.0
1546752481.55,56.0
1546752481.57,55.0
1546752481.57,55.0
1546752481.59,56.0
1546752481.59,56.0
1546752481.6,57.0
1546752481.62,57.0
1546752481.62,57.0
1546752481.63,56.0
1546752481.64,56.0
1546752481.65,58.0
1546752481.67,58.0
1546752481.67,57.0
1546752481.68,57.0
1546752481.69,57.0
1546752481.7,56.0
1546752481.72,57.0
1546752481.72,55.0
1546752481.74,56.0
1546752481.74,58.0
1546752481.75,57.0
1546752481.77,59.0
1546752481.77,56.0
1546752481.78,58.0
1546752481.79,58.0
1546752481.8,59.0
1546752481.81,58.0
1546752481.82,58.0
1546752481.83,57.0
1546752481.84,57.0
1546752481.85,58.0
1546752481.86,58.0
1546752481.87,58.0
1546752481.89,57.0
1546752481.89,57.0
1546752481.9,58.0
1546752481.92,58.0
1546752481.92,58.0
1546752481.93,57.0
1546752481.94,56.0
1546752481.95,56.0
1546752481.97,56.0
1546752481.97,55.0
1546752481.98,56.0
1546752481.99,56.0
1546752482.0,54.0
1546752482.02,55.0
1546752482.02,54.0
1546752482.03,56.0
1546752482.04,55.0
1546752482.05,54.0
1546752482.06,56.0
1546752482.07,54.0
1546752482.08,55.0
1546752482.09,56.0
1546752482.1,56.0
1546752482.11,56.0
1546752482.12,56.0
1546752482.13,57.0
1546752482.14,55.0
1546752482.15,56.0
1546752482.17,56.0
1546752482.17,55.0
1546752482.19,55.0
1546752482.19,55.0
1546752482.2,56.0
1546752482.21,56.0
1546752482.22,55.0
1546752482.23,54.0
1546752482.24,55.0
1546752482.25,55.0
1546752482.27,57.0
1546752482.27,58.0
1546752482.29,58.0
1546752482.29,59.0
1546752482.3,58.0
1546752482.32,59.0
1546752482.32,57.0
1546752482.34,57.0
1546752482.34,57.0
1546752482.35,57.0
1546752482.37,58.0
1546752482.37,55.0
1546752482.39,55.0
