stamp,data
1546748878.95,153.0
1546748878.97,155.0
1546748878.98,150.0
1546748879.0,155.0
1546748879.02,149.0
1546748879.03,152.0
1546748879.05,153.0
1546748879.07,149.0
1546748879.08,156.0
1546748879.1,150.0
1546748879.11,155.0
1546748879.13,157.0
1546748879.15,152.0
1546748879.17,158.0
1546748879.18,152.0
1546748879.2,155.0
1546748879.22,157.0
1546748879.23,153.0
1546748879.25,159.0
1546748879.26,153.0
1546748879.28,157.0
1546748879.3,159.0
1546748879.32,153.0
1546748879.33,160.0
1546748879.35,153.0
1546748879.37,157.0
1546748879.38,160.0
1546748879.4,154.0
1546748879.42,162.0
1546748879.43,155.0
1546748879.45,158.0
1546748879.47,159.0
1546748879.48,152.0
1546748879.5,154.0
1546748879.52,145.0
1546748879.53,142.0
1546748879.57,142.0
1546748879.58,134.0
1546748879.6,136.0
1546748879.62,130.0
1546748879.63,130.0
1546748879.65,131.0
1546748879.67,127.0
1546748879.68,140.0
1546748879.7,141.0
1546748879.72,150.0
1546748879.73,159.0
1546748879.75,159.0
1546748879.77,170.0
1546748879.8,167.0
1546748879.83,172.0
1546748879.85,177.0
1546748879.87,171.0
1546748879.9,179.0
1546748879.94,175.0
1546748879.97,179.0
1546748879.98,183.0
1546748880.0,175.0
1546748880.03,181.0
1546748880.05,172.0
1546748880.07,171.0
1546748880.08,168.0
1546748880.1,161.0
1546748880.12,162.0
1546748880.13,154.0
1546748880.15,152.0
1546748880.17,154.0
1546748880.18,145.0
1546748880.2,148.0
1546748880.22,143.0
1546748880.23,143.0
1546748880.25,145.0
1546748880.27,140.0
1546748880.28,144.0
1546748880.3,139.0
1546748880.32,141.0
1546748880.34,143.0
1546748880.37,139.0
1546748880.4,145.0
1546748880.44,141.0
1546748880.47,144.0
1546748880.5,149.0
1546748880.52,144.0
1546748880.53,150.0
1546748880.55,145.0
1546748880.57,149.0
1546748880.58,154.0
1546748880.6,147.0
1546748880.63,155.0
1546748880.65,152.0
1546748880.67,157.0
1546748880.68,161.0
1546748880.72,155.0
1546748880.75,163.0
1546748880.77,158.0
1546748880.78,163.0
1546748880.8,170.0
1546748880.8,163.0
1546748880.82,171.0
1546748880.83,167.0
1546748880.85,169.0
1546748880.85,176.0
1546748880.87,171.0
1546748880.88,178.0
1546748880.9,177.0
1546748880.92,182.0
1546748880.92,187.0
1546748880.95,181.0
1546748880.97,187.0
1546748880.98,185.0
1546748881.0,191.0
1546748881.02,196.0
1546748881.04,190.0
1546748881.05,196.0
1546748881.07,194.0
1546748881.08,199.0
1546748881.1,205.0
1546748881.12,199.0
1546748881.13,205.0
1546748881.15,203.0
1546748881.17,207.0
1546748881.18,213.0
1546748881.2,207.0
1546748881.22,213.0
1546748881.24,210.0
1546748881.25,216.0
1546748881.27,222.0
1546748881.28,215.0
1546748881.3,222.0
1546748881.32,219.0
1546748881.33,223.0
1546748881.35,227.0
1546748881.37,219.0
1546748881.38,226.0
1546748881.4,222.0
1546748881.43,225.0
1546748881.44,232.0
1546748881.45,225.0
1546748881.47,232.0
1546748881.48,229.0
1546748881.5,231.0
1546748881.5,237.0
1546748881.53,229.0
1546748881.55,237.0
1546748881.57,234.0
1546748881.58,239.0
1546748881.6,244.0
1546748881.62,237.0
1546748881.64,244.0
1546748881.65,242.0
1546748881.67,246.0
1546748881.68,249.0
1546748881.7,241.0
1546748881.72,247.0
1546748881.73,244.0
1546748881.75,245.0
1546748881.77,248.0
1546748881.78,240.0
1546748881.8,244.0
1546748881.82,239.0
1546748881.83,239.0
1546748881.85,243.0
1546748881.87,233.0
1546748881.88,239.0
1546748881.9,237.0
1546748881.92,240.0
1546748881.93,245.0
1546748881.95,236.0
1546748881.97,244.0
1546748881.99,241.0
1546748882.0,242.0
1546748882.02,249.0
1546748882.03,241.0
1546748882.05,250.0
1546748882.07,253.0
1546748882.08,257.0
1546748882.1,262.0
1546748882.12,254.0
1546748882.14,260.0
1546748882.15,258.0
1546748882.17,258.0
1546748882.18,262.0
1546748882.2,252.0
1546748882.22,255.0
1546748882.24,250.0
1546748882.25,248.0
1546748882.27,251.0
1546748882.28,240.0
1546748882.3,245.0
1546748882.3,241.0
1546748882.33,240.0
1546748882.35,242.0
1546748882.37,232.0
1546748882.37,238.0
1546748882.39,235.0
1546748882.4,236.0
1546748882.42,239.0
1546748882.43,231.0
1546748882.45,238.0
1546748882.45,236.0
1546748882.47,235.0
1546748882.48,238.0
1546748882.5,230.0
1546748882.5,235.0
1546748882.52,233.0
1546748882.53,233.0
1546748882.55,237.0
1546748882.55,229.0
1546748882.57,236.0
1546748882.6,234.0
1546748882.62,235.0
1546748882.62,237.0
1546748882.65,228.0
1546748882.67,233.0
1546748882.69,233.0
1546748882.7,232.0
1546748882.72,236.0
1546748882.74,228.0
1546748882.75,235.0
1546748882.77,234.0
1546748882.78,235.0
1546748882.8,239.0
1546748882.82,233.0
1546748882.83,239.0
1546748882.85,238.0
1546748882.87,237.0
1546748882.88,244.0
1546748882.9,237.0
1546748882.92,246.0
1546748882.94,247.0
1546748882.95,249.0
1546748882.97,254.0
1546748882.99,248.0
1546748883.0,257.0
1546748883.02,258.0
1546748883.04,261.0
1546748883.05,269.0
1546748883.07,263.0
1546748883.08,274.0
1546748883.1,277.0
1546748883.12,283.0
1546748883.14,303.0
1546748883.15,311.0
1546748883.17,330.0
1546748883.18,344.0
1546748883.2,355.0
1546748883.22,373.0
1546748883.23,377.0
1546748883.25,392.0
1546748883.27,399.0
1546748883.28,405.0
1546748883.3,417.0
1546748883.32,413.0
1546748883.33,420.0
1546748883.35,420.0
1546748883.37,415.0
1546748883.38,418.0
1546748883.4,407.0
1546748883.42,409.0
1546748883.43,402.0
1546748883.45,395.0
1546748883.47,396.0
1546748883.48,386.0
1546748883.5,389.0
1546748883.52,387.0
1546748883.52,380.0
1546748883.55,383.0
1546748883.57,371.0
1546748883.58,373.0
1546748883.6,369.0
1546748883.6,362.0
1546748883.63,363.0
1546748883.65,351.0
1546748883.67,352.0
1546748883.68,349.0
1546748883.7,343.0
1546748883.72,344.0
1546748883.74,333.0
1546748883.75,334.0
1546748883.77,328.0
1546748883.79,318.0
1546748883.8,318.0
1546748883.82,303.0
1546748883.83,299.0
1546748883.85,291.0
1546748883.87,277.0
1546748883.88,272.0
1546748883.9,255.0
1546748883.92,248.0
1546748883.94,237.0
1546748883.95,223.0
1546748883.97,218.0
1546748883.98,202.0
1546748884.0,196.0
1546748884.02,189.0
1546748884.03,178.0
1546748884.05,177.0
1546748884.07,167.0
1546748884.08,163.0
1546748884.1,162.0
1546748884.12,156.0
1546748884.13,164.0
1546748884.15,158.0
1546748884.17,165.0
1546748884.18,171.0
1546748884.2,173.0
1546748884.22,185.0
1546748884.22,187.0
1546748884.25,196.0
1546748884.27,205.0
1546748884.28,208.0
1546748884.3,222.0
1546748884.32,221.0
1546748884.33,233.0
1546748884.35,239.0
1546748884.37,240.0
1546748884.38,250.0
1546748884.4,248.0
1546748884.42,258.0
1546748884.43,263.0
1546748884.45,261.0
1546748884.47,270.0
1546748884.48,267.0
1546748884.5,273.0
1546748884.52,275.0
1546748884.53,272.0
1546748884.55,279.0
1546748884.57,273.0
1546748884.58,277.0
1546748884.6,279.0
1546748884.62,272.0
1546748884.64,279.0
1546748884.65,272.0
1546748884.67,275.0
1546748884.69,277.0
1546748884.7,271.0
1546748884.72,278.0
1546748884.74,272.0
1546748884.75,276.0
1546748884.77,280.0
1546748884.79,276.0
1546748884.8,285.0
1546748884.82,280.0
1546748884.84,286.0
1546748884.85,288.0
1546748884.87,282.0
1546748884.88,288.0
1546748884.9,280.0
1546748884.92,282.0
1546748884.94,284.0
1546748884.95,277.0
1546748884.97,284.0
1546748884.98,279.0
1546748885.0,285.0
1546748885.02,287.0
1546748885.04,280.0
1546748885.05,287.0
1546748885.07,281.0
1546748885.09,286.0
1546748885.1,289.0
1546748885.12,284.0
1546748885.13,291.0
1546748885.15,288.0
1546748885.17,291.0
1546748885.18,288.0
1546748885.2,276.0
1546748885.22,276.0
1546748885.23,268.0
1546748885.25,269.0
1546748885.27,273.0
1546748885.28,267.0
1546748885.3,274.0
1546748885.32,268.0
1546748885.34,273.0
1546748885.35,276.0
1546748885.37,271.0
1546748885.39,272.0
1546748885.4,262.0
1546748885.42,262.0
1546748885.44,262.0
1546748885.45,256.0
1546748885.47,262.0
1546748885.49,257.0
1546748885.5,261.0
1546748885.52,265.0
1546748885.54,258.0
1546748885.57,262.0
1546748885.59,253.0
1546748885.6,251.0
1546748885.62,248.0
1546748885.64,235.0
1546748885.65,235.0
1546748885.67,225.0
1546748885.69,222.0
1546748885.7,220.0
1546748885.72,208.0
1546748885.74,209.0
1546748885.75,201.0
1546748885.77,199.0
1546748885.79,199.0
1546748885.82,189.0
1546748885.84,193.0
1546748885.85,188.0
1546748885.86,189.0
1546748885.87,191.0
1546748885.89,182.0
1546748885.91,185.0
1546748885.92,182.0
1546748885.94,185.0
1546748885.95,192.0
1546748885.97,186.0
1546748885.97,196.0
1546748886.0,197.0
1546748886.01,203.0
1546748886.02,208.0
1546748886.04,203.0
1546748886.04,211.0
1546748886.07,208.0
1546748886.07,212.0
1546748886.09,216.0
1546748886.1,209.0
1546748886.12,215.0
1546748886.12,211.0
1546748886.15,216.0
1546748886.17,220.0
1546748886.18,214.0
1546748886.2,221.0
1546748886.22,216.0
1546748886.24,219.0
1546748886.25,223.0
1546748886.27,217.0
1546748886.29,222.0
1546748886.3,219.0
1546748886.31,223.0
1546748886.33,227.0
1546748886.35,220.0
1546748886.36,228.0
1546748886.38,226.0
1546748886.4,230.0
1546748886.42,236.0
1546748886.43,228.0
1546748886.45,237.0
1546748886.47,234.0
1546748886.49,238.0
1546748886.5,244.0
1546748886.52,236.0
1546748886.54,243.0
1546748886.55,240.0
1546748886.57,241.0
1546748886.58,244.0
1546748886.6,234.0
1546748886.62,239.0
1546748886.62,237.0
1546748886.64,238.0
1546748886.66,244.0
1546748886.67,239.0
1546748886.69,251.0
1546748886.7,255.0
1546748886.72,263.0
1546748886.72,275.0
1546748886.74,274.0
1546748886.75,289.0
1546748886.77,294.0
1546748886.78,302.0
1546748886.79,313.0
1546748886.8,311.0
1546748886.82,326.0
1546748886.84,332.0
1546748886.85,341.0
1546748886.86,353.0
1546748886.89,350.0
1546748886.9,363.0
1546748886.92,366.0
1546748886.93,373.0
1546748886.95,382.0
1546748886.97,378.0
1546748886.98,389.0
1546748887.0,392.0
1546748887.02,398.0
1546748887.04,408.0
1546748887.05,402.0
1546748887.07,413.0
1546748887.09,415.0
1546748887.1,422.0
1546748887.11,432.0
1546748887.14,430.0
1546748887.15,444.0
1546748887.17,450.0
1546748887.19,463.0
1546748887.2,482.0
1546748887.21,488.0
1546748887.24,507.0
1546748887.25,519.0
1546748887.27,538.0
1546748887.28,563.0
1546748887.3,573.0
1546748887.32,597.0
1546748887.35,611.0
1546748887.35,624.0
1546748887.36,637.0
1546748887.38,639.0
1546748887.4,651.0
1546748887.42,653.0
1546748887.42,654.0
1546748887.45,658.0
1546748887.46,651.0
1546748887.47,658.0
1546748887.49,657.0
1546748887.5,659.0
1546748887.51,663.0
1546748887.52,657.0
1546748887.54,665.0
1546748887.55,666.0
1546748887.56,666.0
1546748887.57,670.0
1546748887.59,662.0
1546748887.6,670.0
1546748887.62,669.0
1546748887.62,670.0
1546748887.64,673.0
1546748887.65,665.0
1546748887.67,669.0
1546748887.67,669.0
1546748887.7,668.0
1546748887.72,669.0
1546748887.74,659.0
1546748887.75,664.0
1546748887.77,660.0
1546748887.79,655.0
1546748887.8,657.0
1546748887.82,646.0
1546748887.83,649.0
1546748887.85,643.0
1546748887.87,638.0
1546748887.89,637.0
1546748887.9,624.0
1546748887.92,623.0
1546748887.93,618.0
1546748887.95,611.0
1546748887.97,609.0
1546748887.99,593.0
1546748888.0,593.0
1546748888.02,593.0
1546748888.04,597.0
1546748888.05,606.0
1546748888.07,597.0
1546748888.09,600.0
1546748888.1,595.0
1546748888.12,587.0
1546748888.12,585.0
1546748888.15,570.0
1546748888.16,568.0
1546748888.17,560.0
1546748888.19,550.0
1546748888.2,548.0
1546748888.22,534.0
1546748888.23,534.0
1546748888.25,527.0
1546748888.27,521.0
1546748888.28,524.0
1546748888.3,513.0
1546748888.32,520.0
1546748888.32,524.0
1546748888.35,524.0
1546748888.37,529.0
1546748888.37,528.0
1546748888.4,536.0
1546748888.42,540.0
1546748888.44,539.0
1546748888.45,546.0
1546748888.47,540.0
1546748888.49,547.0
1546748888.5,548.0
1546748888.52,547.0
1546748888.54,553.0
1546748888.55,548.0
1546748888.57,552.0
1546748888.59,553.0
1546748888.6,550.0
1546748888.62,553.0
1546748888.64,545.0
1546748888.65,549.0
1546748888.67,549.0
1546748888.69,544.0
1546748888.7,548.0
1546748888.72,540.0
1546748888.73,545.0
1546748888.75,542.0
1546748888.77,535.0
1546748888.79,537.0
1546748888.8,525.0
1546748888.82,526.0
1546748888.83,519.0
1546748888.85,509.0
1546748888.87,509.0
1546748888.88,496.0
1546748888.9,494.0
1546748888.92,491.0
1546748888.93,476.0
1546748888.95,474.0
1546748888.97,460.0
1546748888.98,459.0
1546748889.0,453.0
1546748889.02,442.0
1546748889.03,445.0
1546748889.05,435.0
1546748889.07,435.0
1546748889.09,434.0
1546748889.1,429.0
1546748889.12,433.0
1546748889.13,423.0
1546748889.15,428.0
1546748889.17,428.0
1546748889.17,424.0
1546748889.2,429.0
1546748889.22,424.0
1546748889.22,427.0
1546748889.25,428.0
1546748889.27,423.0
1546748889.28,428.0
1546748889.3,421.0
1546748889.32,425.0
1546748889.33,427.0
1546748889.35,420.0
1546748889.37,428.0
1546748889.39,422.0
1546748889.4,427.0
1546748889.42,428.0
1546748889.44,422.0
1546748889.45,427.0
1546748889.47,421.0
1546748889.49,425.0
1546748889.5,429.0
1546748889.52,425.0
1546748889.54,431.0
1546748889.55,426.0
1546748889.57,432.0
1546748889.59,434.0
1546748889.6,431.0
1546748889.62,442.0
1546748889.64,434.0
1546748889.65,441.0
1546748889.67,444.0
1546748889.69,439.0
1546748889.7,448.0
1546748889.72,441.0
1546748889.74,446.0
1546748889.75,448.0
1546748889.77,443.0
1546748889.79,450.0
1546748889.8,445.0
1546748889.82,448.0
1546748889.84,451.0
1546748889.85,445.0
1546748889.87,451.0
1546748889.88,443.0
1546748889.9,447.0
1546748889.92,445.0
1546748889.93,436.0
1546748889.95,440.0
1546748889.97,432.0
1546748889.99,434.0
1546748890.0,436.0
1546748890.01,428.0
1546748890.02,433.0
1546748890.05,426.0
1546748890.07,428.0
1546748890.08,429.0
1546748890.1,420.0
1546748890.12,422.0
1546748890.13,416.0
1546748890.15,416.0
1546748890.17,412.0
1546748890.19,398.0
1546748890.2,396.0
1546748890.22,382.0
1546748890.25,377.0
1546748890.27,371.0
1546748890.3,359.0
1546748890.32,357.0
1546748890.34,348.0
1546748890.35,349.0
1546748890.37,348.0
1546748890.39,340.0
1546748890.4,344.0
1546748890.42,338.0
1546748890.44,342.0
1546748890.45,344.0
1546748890.47,336.0
1546748890.49,341.0
1546748890.5,334.0
1546748890.52,337.0
1546748890.54,339.0
1546748890.55,328.0
1546748890.57,333.0
1546748890.58,325.0
1546748890.6,328.0
1546748890.62,329.0
1546748890.64,322.0
1546748890.65,325.0
1546748890.67,320.0
1546748890.69,323.0
1546748890.7,324.0
1546748890.72,318.0
1546748890.73,323.0
1546748890.75,317.0
1546748890.77,322.0
1546748890.78,324.0
1546748890.8,317.0
1546748890.82,324.0
1546748890.84,320.0
1546748890.85,321.0
1546748890.86,323.0
1546748890.87,314.0
1546748890.89,316.0
1546748890.9,314.0
1546748890.92,319.0
1546748890.94,321.0
1546748890.95,313.0
1546748890.97,321.0
1546748890.99,314.0
1546748891.0,315.0
1546748891.02,316.0
1546748891.04,309.0
1546748891.05,318.0
1546748891.07,315.0
1546748891.09,316.0
1546748891.1,320.0
1546748891.12,310.0
1546748891.14,317.0
1546748891.15,310.0
1546748891.17,312.0
1546748891.19,312.0
1546748891.2,306.0
1546748891.22,314.0
1546748891.24,309.0
1546748891.25,311.0
1546748891.27,313.0
1546748891.27,307.0
1546748891.3,313.0
1546748891.32,307.0
1546748891.34,307.0
1546748891.35,308.0
1546748891.37,297.0
1546748891.39,304.0
1546748891.4,302.0
1546748891.42,301.0
1546748891.42,304.0
1546748891.45,293.0
1546748891.46,294.0
1546748891.47,288.0
1546748891.49,284.0
1546748891.5,282.0
1546748891.51,269.0
1546748891.52,270.0
1546748891.54,264.0
1546748891.55,263.0
1546748891.57,265.0
1546748891.57,255.0
1546748891.59,257.0
1546748891.6,248.0
1546748891.61,239.0
1546748891.64,234.0
1546748891.65,219.0
1546748891.67,215.0
1546748891.69,202.0
1546748891.7,196.0
1546748891.72,193.0
1546748891.74,180.0
1546748891.75,181.0
1546748891.77,175.0
1546748891.79,173.0
1546748891.8,176.0
1546748891.82,165.0
1546748891.84,167.0
1546748891.85,162.0
1546748891.86,159.0
1546748891.89,163.0
1546748891.9,152.0
1546748891.91,157.0
1546748891.92,154.0
1546748891.94,152.0
1546748891.95,158.0
1546748891.97,148.0
1546748891.99,154.0
1546748892.0,152.0
1546748892.02,153.0
1546748892.02,157.0
1546748892.05,149.0
1546748892.06,154.0
1546748892.07,153.0
1546748892.09,155.0
1546748892.1,159.0
1546748892.11,153.0
1546748892.12,160.0
1546748892.14,157.0
1546748892.17,156.0
1546748892.19,163.0
1546748892.2,155.0
1546748892.21,162.0
1546748892.22,160.0
1546748892.24,160.0
1546748892.25,166.0
1546748892.27,158.0
1546748892.29,164.0
1546748892.3,163.0
1546748892.31,160.0
1546748892.32,163.0
1546748892.35,153.0
1546748892.36,158.0
1546748892.37,157.0
1546748892.37,154.0
1546748892.4,159.0
1546748892.41,152.0
1546748892.42,157.0
1546748892.42,156.0
1546748892.45,155.0
1546748892.46,162.0
1546748892.47,155.0
1546748892.47,161.0
1546748892.49,163.0
1546748892.51,163.0
1546748892.52,167.0
1546748892.52,160.0
1546748892.54,167.0
1546748892.57,167.0
1546748892.57,166.0
1546748892.6,171.0
1546748892.61,164.0
1546748892.64,169.0
1546748892.65,169.0
1546748892.67,168.0
1546748892.69,173.0
1546748892.7,168.0
1546748892.71,175.0
1546748892.74,175.0
1546748892.75,174.0
1546748892.77,180.0
1546748892.79,176.0
1546748892.8,184.0
1546748892.82,185.0
1546748892.84,184.0
1546748892.85,192.0
1546748892.87,188.0
1546748892.89,195.0
1546748892.9,196.0
1546748892.92,195.0
1546748892.94,202.0
1546748892.95,196.0
1546748892.97,202.0
1546748892.99,201.0
1546748893.0,196.0
1546748893.02,205.0
1546748893.02,197.0
1546748893.04,203.0
1546748893.07,202.0
1546748893.09,200.0
1546748893.1,206.0
1546748893.12,200.0
1546748893.13,207.0
1546748893.15,210.0
1546748893.17,209.0
1546748893.19,221.0
1546748893.2,216.0
1546748893.22,225.0
1546748893.23,229.0
1546748893.25,230.0
1546748893.27,241.0
1546748893.29,237.0
1546748893.3,245.0
1546748893.32,248.0
1546748893.34,246.0
1546748893.35,251.0
1546748893.37,245.0
1546748893.37,251.0
1546748893.39,252.0
1546748893.41,249.0
1546748893.42,255.0
1546748893.44,247.0
1546748893.45,251.0
1546748893.46,248.0
1546748893.47,243.0
1546748893.49,247.0
1546748893.5,240.0
1546748893.52,243.0
1546748893.54,243.0
1546748893.55,235.0
1546748893.56,238.0
1546748893.59,227.0
1546748893.6,227.0
1546748893.62,225.0
1546748893.64,217.0
1546748893.65,220.0
1546748893.67,210.0
1546748893.69,212.0
1546748893.7,212.0
1546748893.72,207.0
1546748893.74,213.0
1546748893.75,207.0
1546748893.77,212.0
1546748893.79,212.0
1546748893.81,206.0
1546748893.82,208.0
1546748893.84,196.0
1546748893.86,194.0
1546748893.87,191.0
1546748893.89,181.0
1546748893.9,182.0
1546748893.92,172.0
1546748893.94,172.0
1546748893.95,171.0
1546748893.97,165.0
1546748893.99,170.0
1546748894.0,163.0
1546748894.02,167.0
1546748894.04,168.0
1546748894.05,162.0
1546748894.07,167.0
1546748894.09,162.0
1546748894.1,167.0
1546748894.12,168.0
1546748894.12,162.0
1546748894.15,168.0
1546748894.17,161.0
1546748894.17,163.0
1546748894.2,164.0
1546748894.21,159.0
1546748894.22,164.0
1546748894.24,157.0
1546748894.25,159.0
1546748894.26,162.0
1546748894.27,155.0
1546748894.3,161.0
1546748894.32,152.0
1546748894.34,156.0
1546748894.35,159.0
1546748894.37,153.0
1546748894.39,157.0
1546748894.4,152.0
1546748894.42,155.0
1546748894.45,158.0
1546748894.47,153.0
1546748894.49,159.0
1546748894.5,153.0
1546748894.52,157.0
1546748894.54,159.0
1546748894.56,154.0
1546748894.57,162.0
1546748894.59,159.0
1546748894.6,164.0
1546748894.62,169.0
1546748894.64,166.0
1546748894.65,174.0
1546748894.67,171.0
1546748894.69,177.0
1546748894.7,184.0
1546748894.72,181.0
1546748894.74,190.0
1546748894.75,186.0
1546748894.77,192.0
1546748894.79,197.0
1546748894.8,192.0
1546748894.82,200.0
1546748894.82,195.0
1546748894.85,201.0
1546748894.86,204.0
1546748894.87,199.0
1546748894.9,203.0
1546748894.92,200.0
1546748894.92,203.0
1546748894.95,207.0
1546748894.96,202.0
1546748894.97,205.0
1546748894.99,200.0
1546748895.0,203.0
1546748895.02,206.0
1546748895.04,200.0
1546748895.04,204.0
1546748895.06,203.0
1546748895.09,205.0
1546748895.1,207.0
1546748895.12,199.0
1546748895.14,203.0
1546748895.15,198.0
1546748895.17,197.0
1546748895.19,199.0
1546748895.2,190.0
1546748895.22,192.0
1546748895.24,187.0
1546748895.25,188.0
1546748895.27,190.0
1546748895.29,180.0
1546748895.3,184.0
1546748895.32,178.0
1546748895.34,178.0
1546748895.35,180.0
1546748895.37,172.0
1546748895.39,178.0
1546748895.4,170.0
1546748895.42,172.0
1546748895.44,175.0
1546748895.45,165.0
1546748895.47,171.0
1546748895.49,165.0
1546748895.5,165.0
1546748895.52,166.0
1546748895.54,157.0
1546748895.55,162.0
1546748895.57,155.0
1546748895.59,156.0
1546748895.61,159.0
1546748895.62,154.0
1546748895.64,161.0
1546748895.65,158.0
1546748895.67,162.0
1546748895.69,166.0
1546748895.7,160.0
1546748895.72,168.0
1546748895.72,167.0
1546748895.75,170.0
1546748895.77,175.0
1546748895.79,170.0
1546748895.8,175.0
1546748895.82,170.0
1546748895.84,172.0
1546748895.86,175.0
1546748895.87,166.0
1546748895.89,170.0
1546748895.9,166.0
1546748895.92,168.0
1546748895.94,172.0
1546748895.95,164.0
1546748895.97,169.0
1546748895.99,165.0
1546748896.0,167.0
1546748896.02,172.0
1546748896.04,167.0
1546748896.05,173.0
1546748896.06,170.0
1546748896.09,170.0
1546748896.11,175.0
1546748896.12,166.0
1546748896.14,173.0
1546748896.16,171.0
1546748896.17,177.0
1546748896.19,184.0
1546748896.2,181.0
1546748896.21,192.0
1546748896.22,195.0
1546748896.25,202.0
1546748896.26,211.0
1546748896.27,205.0
1546748896.27,216.0
1546748896.29,216.0
1546748896.31,220.0
1546748896.32,226.0
1546748896.34,218.0
1546748896.35,224.0
1546748896.36,222.0
1546748896.37,229.0
1546748896.39,257.0
1546748896.4,273.0
1546748896.41,303.0
1546748896.42,321.0
1546748896.42,341.0
1546748896.44,361.0
1546748896.45,367.0
1546748896.47,385.0
1546748896.48,392.0
1546748896.5,400.0
