stamp,data
1546752748.79,68.0
1546752748.79,71.0
1546752748.8,69.0
1546752748.82,69.0
1546752748.82,68.0
1546752748.84,67.0
1546752748.84,67.0
1546752748.85,65.0
1546752748.87,64.0
1546752748.87,63.0
1546752748.89,63.0
1546752748.89,64.0
1546752748.91,63.0
1546752748.92,63.0
1546752748.92,61.0
1546752748.93,59.0
1546752748.95,57.0
1546752748.95,58.0
1546752748.97,59.0
1546752748.97,64.0
1546752748.99,71.0
1546752749.0,76.0
1546752749.0,84.0
1546752749.02,91.0
1546752749.02,99.0
1546752749.03,105.0
1546752749.05,108.0
1546752749.05,112.0
1546752749.07,112.0
1546752749.07,110.0
1546752749.09,108.0
1546752749.09,102.0
1546752749.1,98.0
1546752749.11,90.0
1546752749.12,85.0
1546752749.14,79.0
1546752749.15,77.0
1546752749.16,72.0
1546752749.17,69.0
1546752749.17,68.0
1546752749.18,66.0
1546752749.2,68.0
1546752749.2,67.0
1546752749.21,68.0
1546752749.22,68.0
1546752749.24,69.0
1546752749.24,72.0
1546752749.25,72.0
1546752749.27,73.0
1546752749.27,74.0
1546752749.29,74.0
1546752749.3,78.0
1546752749.31,76.0
1546752749.32,77.0
1546752749.33,77.0
1546752749.34,78.0
1546752749.35,81.0
1546752749.36,79.0
1546752749.37,80.0
1546752749.38,82.0
1546752749.39,81.0
1546752749.4,84.0
1546752749.41,83.0
1546752749.42,84.0
1546752749.43,85.0
1546752749.44,85.0
1546752749.45,89.0
1546752749.46,87.0
1546752749.47,89.0
1546752749.48,89.0
1546752749.49,88.0
1546752749.5,90.0
1546752749.51,89.0
1546752749.52,89.0
1546752749.53,89.0
1546752749.54,87.0
1546752749.55,88.0
1546752749.56,85.0
1546752749.57,86.0
1546752749.58,86.0
1546752749.59,84.0
1546752749.6,85.0
1546752749.61,82.0
1546752749.62,83.0
1546752749.63,82.0
1546752749.64,81.0
1546752749.65,81.0
1546752749.66,78.0
1546752749.67,76.0
1546752749.68,74.0
1546752749.69,72.0
1546752749.7,71.0
1546752749.71,68.0
1546752749.72,68.0
1546752749.73,67.0
1546752749.74,66.0
1546752749.75,66.0
1546752749.76,64.0
1546752749.77,63.0
1546752749.78,62.0
1546752749.79,60.0
1546752749.8,61.0
1546752749.81,58.0
1546752749.82,58.0
1546752749.83,58.0
1546752749.84,57.0
1546752749.85,57.0
1546752749.86,57.0
1546752749.87,58.0
1546752749.88,57.0
1546752749.89,57.0
1546752749.9,59.0
1546752749.91,57.0
1546752749.92,58.0
1546752749.93,59.0
1546752749.94,58.0
1546752749.95,62.0
1546752749.96,60.0
1546752749.97,61.0
1546752749.98,62.0
1546752749.99,61.0
1546752750.0,63.0
1546752750.01,63.0
1546752750.02,63.0
1546752750.03,65.0
1546752750.04,63.0
1546752750.05,64.0
1546752750.06,62.0
1546752750.07,63.0
1546752750.08,64.0
1546752750.09,64.0
1546752750.1,67.0
1546752750.11,65.0
1546752750.12,67.0
1546752750.13,67.0
1546752750.14,65.0
1546752750.15,67.0
1546752750.16,65.0
1546752750.17,64.0
1546752750.18,66.0
1546752750.19,64.0
1546752750.2,65.0
1546752750.21,62.0
1546752750.22,63.0
1546752750.23,64.0
1546752750.24,65.0
1546752750.25,69.0
1546752750.26,68.0
1546752750.27,69.0
1546752750.28,67.0
1546752750.29,64.0
1546752750.3,63.0
1546752750.31,61.0
1546752750.32,60.0
1546752750.33,60.0
1546752750.34,58.0
1546752750.35,59.0
1546752750.36,57.0
1546752750.37,56.0
1546752750.38,57.0
1546752750.39,55.0
1546752750.4,56.0
1546752750.41,55.0
1546752750.42,54.0
1546752750.43,55.0
1546752750.44,55.0
1546752750.45,55.0
1546752750.46,54.0
1546752750.47,53.0
1546752750.48,54.0
1546752750.49,52.0
1546752750.5,51.0
1546752750.51,52.0
1546752750.52,50.0
1546752750.53,52.0
1546752750.54,51.0
1546752750.55,53.0
1546752750.56,52.0
1546752750.57,52.0
1546752750.58,53.0
1546752750.59,53.0
1546752750.6,54.0
1546752750.61,52.0
1546752750.62,53.0
1546752750.63,52.0
1546752750.64,51.0
1546752750.65,52.0
1546752750.66,51.0
1546752750.67,50.0
1546752750.68,52.0
1546752750.69,52.0
1546752750.7,53.0
1546752750.71,52.0
1546752750.72,52.0
1546752750.73,52.0
1546752750.74,50.0
1546752750.75,51.0
1546752750.76,50.0
1546752750.77,49.0
1546752750.78,50.0
1546752750.79,49.0
1546752750.8,49.0
1546752750.81,49.0
1546752750.82,49.0
1546752750.83,49.0
1546752750.84,48.0
1546752750.85,48.0
1546752750.86,48.0
1546752750.87,48.0
1546752750.88,48.0
1546752750.89,48.0
1546752750.9,47.0
1546752750.91,48.0
1546752750.92,48.0
1546752750.93,48.0
1546752750.94,48.0
1546752750.95,47.0
1546752750.96,50.0
1546752750.97,49.0
1546752750.98,50.0
1546752750.99,49.0
1546752751.0,48.0
1546752751.01,49.0
1546752751.02,48.0
1546752751.03,48.0
1546752751.04,48.0
1546752751.05,47.0
1546752751.06,48.0
1546752751.07,47.0
1546752751.08,46.0
1546752751.09,49.0
1546752751.1,48.0
1546752751.11,47.0
1546752751.12,47.0
1546752751.13,47.0
1546752751.14,48.0
1546752751.15,47.0
1546752751.16,47.0
1546752751.17,48.0
1546752751.18,47.0
1546752751.19,48.0
1546752751.2,47.0
1546752751.21,48.0
1546752751.22,48.0
1546752751.23,47.0
1546752751.24,48.0
1546752751.25,47.0
1546752751.26,47.0
1546752751.27,47.0
1546752751.28,48.0
1546752751.29,48.0
1546752751.3,49.0
1546752751.31,49.0
1546752751.32,49.0
1546752751.33,50.0
1546752751.34,49.0
1546752751.35,50.0
1546752751.36,50.0
1546752751.37,49.0
1546752751.38,51.0
1546752751.39,49.0
1546752751.4,50.0
1546752751.41,49.0
1546752751.42,49.0
1546752751.43,52.0
1546752751.44,51.0
1546752751.45,51.0
1546752751.46,50.0
1546752751.47,49.0
1546752751.48,51.0
1546752751.49,50.0
1546752751.5,50.0
1546752751.51,50.0
1546752751.52,50.0
1546752751.53,51.0
1546752751.54,50.0
1546752751.55,51.0
1546752751.56,50.0
1546752751.57,50.0
1546752751.58,53.0
1546752751.59,52.0
1546752751.6,52.0
1546752751.61,51.0
1546752751.62,51.0
1546752751.63,54.0
1546752751.64,53.0
1546752751.65,54.0
1546752751.66,52.0
1546752751.67,53.0
1546752751.68,54.0
1546752751.69,53.0
1546752751.7,53.0
1546752751.71,53.0
1546752751.72,52.0
1546752751.73,54.0
1546752751.74,53.0
1546752751.75,53.0
1546752751.76,53.0
1546752751.77,53.0
1546752751.78,53.0
1546752751.79,52.0
1546752751.8,51.0
1546752751.81,51.0
1546752751.82,50.0
1546752751.83,51.0
1546752751.84,51.0
1546752751.85,50.0
1546752751.86,50.0
1546752751.87,50.0
1546752751.88,52.0
1546752751.89,51.0
1546752751.9,50.0
1546752751.91,50.0
1546752751.92,50.0
1546752751.93,51.0
1546752751.94,50.0
1546752751.95,49.0
1546752751.96,49.0
1546752751.97,49.0
1546752751.98,50.0
1546752751.99,49.0
1546752752.0,48.0
1546752752.01,49.0
1546752752.02,52.0
1546752752.03,55.0
1546752752.04,63.0
1546752752.05,71.0
1546752752.06,82.0
1546752752.07,92.0
1546752752.08,95.0
1546752752.09,100.0
1546752752.1,98.0
1546752752.11,97.0
1546752752.12,92.0
1546752752.13,86.0
1546752752.14,82.0
1546752752.15,76.0
1546752752.16,73.0
1546752752.17,70.0
1546752752.18,68.0
1546752752.19,65.0
1546752752.2,65.0
1546752752.21,63.0
1546752752.22,62.0
1546752752.23,65.0
1546752752.24,63.0
1546752752.25,64.0
1546752752.26,63.0
1546752752.27,63.0
1546752752.28,66.0
1546752752.29,63.0
1546752752.3,64.0
1546752752.31,64.0
1546752752.32,62.0
1546752752.33,65.0
1546752752.34,63.0
1546752752.35,63.0
1546752752.36,63.0
1546752752.37,62.0
1546752752.38,65.0
1546752752.39,64.0
1546752752.4,67.0
1546752752.41,67.0
1546752752.42,67.0
1546752752.43,70.0
1546752752.44,69.0
1546752752.45,71.0
1546752752.46,70.0
1546752752.47,70.0
1546752752.48,72.0
1546752752.49,71.0
1546752752.5,72.0
1546752752.51,71.0
1546752752.52,71.0
1546752752.53,72.0
1546752752.54,70.0
1546752752.55,69.0
1546752752.56,67.0
1546752752.57,66.0
1546752752.58,66.0
1546752752.59,64.0
1546752752.6,63.0
1546752752.61,62.0
1546752752.62,61.0
1546752752.63,63.0
1546752752.64,61.0
1546752752.65,62.0
1546752752.66,60.0
1546752752.67,60.0
1546752752.68,60.0
1546752752.69,58.0
1546752752.7,58.0
1546752752.71,57.0
1546752752.72,56.0
1546752752.73,56.0
1546752752.74,55.0
1546752752.75,54.0
1546752752.76,53.0
1546752752.77,53.0
1546752752.78,53.0
1546752752.79,52.0
1546752752.8,50.0
1546752752.81,51.0
1546752752.82,50.0
1546752752.83,50.0
1546752752.84,49.0
1546752752.85,50.0
1546752752.86,50.0
1546752752.87,50.0
1546752752.88,51.0
1546752752.89,50.0
1546752752.9,49.0
1546752752.91,50.0
1546752752.92,49.0
1546752752.93,50.0
1546752752.94,49.0
1546752752.95,50.0
1546752752.96,51.0
1546752752.97,50.0
1546752752.98,53.0
1546752752.99,52.0
1546752753.0,52.0
1546752753.01,54.0
1546752753.02,54.0
1546752753.03,56.0
1546752753.04,53.0
1546752753.05,55.0
1546752753.06,55.0
1546752753.07,53.0
1546752753.08,55.0
1546752753.09,54.0
1546752753.1,53.0
1546752753.11,54.0
1546752753.12,53.0
1546752753.13,56.0
1546752753.14,55.0
1546752753.15,55.0
1546752753.16,56.0
1546752753.17,54.0
1546752753.18,54.0
1546752753.19,52.0
1546752753.2,51.0
1546752753.21,51.0
1546752753.22,53.0
1546752753.23,54.0
1546752753.24,64.0
1546752753.25,73.0
1546752753.26,83.0
1546752753.27,97.0
1546752753.28,107.0
1546752753.29,118.0
1546752753.3,124.0
1546752753.31,127.0
1546752753.32,128.0
1546752753.33,123.0
1546752753.34,118.0
1546752753.35,112.0
1546752753.36,105.0
1546752753.37,98.0
1546752753.38,91.0
1546752753.39,86.0
1546752753.4,80.0
1546752753.41,77.0
1546752753.42,73.0
1546752753.43,72.0
1546752753.44,69.0
1546752753.45,67.0
1546752753.46,68.0
1546752753.47,67.0
1546752753.48,70.0
1546752753.49,68.0
1546752753.5,69.0
1546752753.51,69.0
1546752753.52,68.0
1546752753.53,69.0
1546752753.54,67.0
1546752753.55,68.0
1546752753.56,69.0
1546752753.57,68.0
1546752753.58,70.0
1546752753.59,70.0
1546752753.6,69.0
1546752753.61,69.0
1546752753.62,67.0
1546752753.63,69.0
1546752753.64,68.0
1546752753.65,68.0
1546752753.66,70.0
1546752753.67,69.0
1546752753.68,71.0
1546752753.69,70.0
1546752753.7,69.0
1546752753.71,71.0
1546752753.72,68.0
1546752753.73,69.0
1546752753.74,67.0
1546752753.75,67.0
1546752753.76,67.0
1546752753.77,66.0
1546752753.78,66.0
1546752753.79,64.0
1546752753.8,62.0
1546752753.81,64.0
1546752753.82,61.0
1546752753.83,64.0
1546752753.84,62.0
1546752753.85,62.0
1546752753.86,61.0
1546752753.87,60.0
1546752753.88,61.0
1546752753.89,59.0
1546752753.9,58.0
1546752753.91,59.0
1546752753.92,57.0
1546752753.93,58.0
1546752753.94,56.0
1546752753.95,55.0
1546752753.96,57.0
1546752753.97,56.0
1546752753.98,57.0
1546752753.99,56.0
1546752754.01,56.0
1546752754.01,57.0
1546752754.02,56.0
1546752754.03,57.0
1546752754.04,55.0
1546752754.05,54.0
1546752754.06,57.0
1546752754.07,56.0
1546752754.08,57.0
1546752754.09,57.0
1546752754.1,57.0
1546752754.11,58.0
1546752754.12,57.0
1546752754.13,58.0
1546752754.14,56.0
1546752754.15,54.0
1546752754.16,53.0
1546752754.17,52.0
1546752754.18,52.0
1546752754.19,52.0
1546752754.2,51.0
1546752754.21,53.0
1546752754.22,53.0
1546752754.23,52.0
1546752754.24,52.0
1546752754.25,52.0
1546752754.26,51.0
1546752754.27,50.0
1546752754.28,50.0
1546752754.29,49.0
1546752754.3,49.0
1546752754.31,50.0
1546752754.32,50.0
1546752754.33,50.0
1546752754.34,50.0
1546752754.35,49.0
1546752754.36,51.0
1546752754.37,50.0
1546752754.38,50.0
1546752754.39,50.0
1546752754.4,49.0
1546752754.41,50.0
1546752754.42,49.0
1546752754.43,49.0
1546752754.44,49.0
1546752754.45,49.0
1546752754.46,50.0
1546752754.47,50.0
1546752754.48,50.0
1546752754.49,50.0
1546752754.5,49.0
1546752754.51,49.0
1546752754.52,49.0
1546752754.53,49.0
1546752754.54,48.0
1546752754.55,49.0
1546752754.56,49.0
1546752754.57,48.0
1546752754.58,48.0
1546752754.59,48.0
1546752754.6,47.0
1546752754.61,48.0
1546752754.62,47.0
1546752754.63,46.0
1546752754.64,46.0
1546752754.65,46.0
1546752754.66,48.0
1546752754.67,48.0
1546752754.68,48.0
1546752754.69,48.0
1546752754.7,48.0
1546752754.71,49.0
1546752754.72,49.0
1546752754.73,49.0
1546752754.74,48.0
1546752754.75,48.0
1546752754.76,50.0
1546752754.77,49.0
1546752754.78,49.0
1546752754.79,49.0
1546752754.8,48.0
1546752754.81,50.0
1546752754.82,49.0
1546752754.83,49.0
1546752754.84,49.0
1546752754.85,48.0
1546752754.86,51.0
1546752754.87,50.0
1546752754.88,49.0
1546752754.89,49.0
1546752754.9,49.0
1546752754.91,50.0
1546752754.92,49.0
1546752754.93,49.0
1546752754.94,50.0
1546752754.95,49.0
1546752754.96,50.0
1546752754.97,49.0
1546752754.98,48.0
1546752754.99,49.0
1546752755.0,48.0
1546752755.01,49.0
1546752755.02,48.0
1546752755.03,47.0
1546752755.04,48.0
1546752755.05,46.0
1546752755.06,47.0
1546752755.07,47.0
1546752755.08,46.0
1546752755.09,47.0
1546752755.1,46.0
1546752755.11,49.0
1546752755.12,48.0
1546752755.13,47.0
1546752755.14,48.0
1546752755.15,48.0
1546752755.16,50.0
1546752755.17,50.0
1546752755.18,49.0
1546752755.19,49.0
1546752755.2,48.0
1546752755.21,50.0
1546752755.22,48.0
1546752755.23,48.0
1546752755.24,48.0
1546752755.25,48.0
1546752755.26,49.0
1546752755.27,48.0
1546752755.28,48.0
1546752755.29,48.0
1546752755.3,48.0
1546752755.31,50.0
1546752755.32,49.0
1546752755.33,48.0
1546752755.34,49.0
1546752755.35,49.0
1546752755.36,49.0
1546752755.37,48.0
1546752755.38,47.0
1546752755.39,49.0
1546752755.4,47.0
1546752755.41,48.0
1546752755.42,47.0
1546752755.43,47.0
1546752755.44,47.0
1546752755.45,47.0
1546752755.46,49.0
1546752755.47,47.0
1546752755.49,48.0
1546752755.49,48.0
1546752755.5,48.0
1546752755.51,49.0
1546752755.52,48.0
1546752755.53,47.0
1546752755.54,47.0
1546752755.55,47.0
1546752755.56,47.0
1546752755.57,46.0
1546752755.58,47.0
1546752755.59,48.0
1546752755.6,47.0
1546752755.61,48.0
1546752755.62,48.0
1546752755.63,47.0
1546752755.64,47.0
1546752755.65,47.0
1546752755.66,46.0
1546752755.67,46.0
1546752755.69,45.0
1546752755.69,46.0
1546752755.7,47.0
1546752755.71,46.0
1546752755.72,46.0
1546752755.73,46.0
1546752755.74,46.0
1546752755.75,47.0
1546752755.76,47.0
1546752755.77,46.0
1546752755.78,46.0
1546752755.79,46.0
1546752755.8,46.0
1546752755.81,46.0
1546752755.82,46.0
1546752755.83,46.0
1546752755.84,47.0
1546752755.85,46.0
1546752755.86,46.0
1546752755.87,46.0
1546752755.88,45.0
1546752755.89,47.0
1546752755.9,46.0
1546752755.91,47.0
1546752755.92,46.0
1546752755.93,46.0
1546752755.94,47.0
1546752755.95,46.0
1546752755.96,47.0
1546752755.97,46.0
1546752755.98,46.0
1546752755.99,48.0
1546752756.0,46.0
1546752756.01,47.0
1546752756.02,47.0
1546752756.03,47.0
1546752756.04,48.0
1546752756.05,47.0
1546752756.06,47.0
1546752756.07,46.0
1546752756.08,46.0
1546752756.09,47.0
1546752756.1,50.0
1546752756.11,53.0
1546752756.12,60.0
1546752756.13,67.0
1546752756.14,76.0
1546752756.15,87.0
1546752756.16,93.0
1546752756.17,103.0
1546752756.18,107.0
1546752756.19,109.0
1546752756.2,110.0
1546752756.21,106.0
1546752756.22,104.0
1546752756.23,98.0
1546752756.24,93.0
1546752756.25,88.0
1546752756.26,83.0
1546752756.27,79.0
1546752756.29,74.0
1546752756.29,71.0
1546752756.3,68.0
1546752756.31,65.0
1546752756.32,63.0
1546752756.33,61.0
1546752756.34,61.0
1546752756.35,59.0
1546752756.36,58.0
1546752756.37,57.0
1546752756.38,55.0
1546752756.39,55.0
1546752756.41,53.0
1546752756.41,55.0
1546752756.42,54.0
1546752756.44,54.0
1546752756.44,55.0
1546752756.45,55.0
1546752756.46,56.0
1546752756.47,54.0
1546752756.49,55.0
1546752756.49,55.0
1546752756.5,54.0
1546752756.51,55.0
1546752756.52,55.0
1546752756.53,55.0
1546752756.54,57.0
1546752756.55,56.0
1546752756.56,57.0
1546752756.57,57.0
1546752756.59,57.0
1546752756.59,58.0
1546752756.6,56.0
1546752756.61,57.0
1546752756.62,56.0
1546752756.64,54.0
1546752756.64,54.0
1546752756.65,53.0
1546752756.66,53.0
1546752756.67,51.0
1546752756.69,51.0
1546752756.69,52.0
1546752756.7,51.0
1546752756.71,52.0
1546752756.72,51.0
1546752756.74,50.0
1546752756.74,50.0
1546752756.75,50.0
1546752756.76,52.0
1546752756.77,51.0
1546752756.79,51.0
1546752756.79,53.0
1546752756.8,53.0
1546752756.81,55.0
1546752756.82,53.0
1546752756.83,52.0
1546752756.84,54.0
1546752756.85,53.0
1546752756.86,54.0
1546752756.87,53.0
1546752756.88,52.0
1546752756.89,54.0
1546752756.9,53.0
1546752756.91,55.0
1546752756.92,54.0
1546752756.94,53.0
1546752756.94,54.0
1546752756.95,53.0
1546752756.96,52.0
1546752756.97,52.0
1546752756.99,51.0
1546752756.99,52.0
1546752757.0,51.0
1546752757.01,52.0
1546752757.02,52.0
1546752757.03,51.0
1546752757.04,53.0
1546752757.05,52.0
1546752757.06,55.0
1546752757.07,54.0
1546752757.09,55.0
1546752757.09,57.0
1546752757.11,56.0
1546752757.11,56.0
1546752757.12,55.0
1546752757.14,54.0
1546752757.14,55.0
1546752757.15,55.0
1546752757.16,55.0
1546752757.17,53.0
1546752757.18,54.0
1546752757.2,55.0
1546752757.2,55.0
1546752757.21,57.0
1546752757.22,55.0
1546752757.23,55.0
1546752757.24,57.0
1546752757.25,56.0
1546752757.26,57.0
1546752757.27,56.0
1546752757.29,55.0
