stamp,data
1546753115.06,102.0
1546753115.08,100.0
1546753115.08,100.0
1546753115.09,100.0
1546753115.1,99.0
1546753115.11,98.0
1546753115.13,96.0
1546753115.13,96.0
1546753115.14,96.0
1546753115.15,96.0
1546753115.16,99.0
1546753115.18,97.0
1546753115.18,99.0
1546753115.2,104.0
1546753115.2,104.0
1546753115.21,105.0
1546753115.23,103.0
1546753115.23,104.0
1546753115.24,103.0
1546753115.25,105.0
1546753115.26,102.0
1546753115.28,99.0
1546753115.28,100.0
1546753115.29,100.0
1546753115.3,99.0
1546753115.31,97.0
1546753115.33,95.0
1546753115.33,96.0
1546753115.34,95.0
1546753115.35,96.0
1546753115.36,97.0
1546753115.38,95.0
1546753115.38,97.0
1546753115.39,100.0
1546753115.4,101.0
1546753115.42,105.0
1546753115.42,104.0
1546753115.43,106.0
1546753115.44,107.0
1546753115.45,108.0
1546753115.46,104.0
1546753115.48,99.0
1546753115.48,100.0
1546753115.49,98.0
1546753115.5,98.0
1546753115.52,96.0
1546753115.52,94.0
1546753115.53,94.0
1546753115.54,94.0
1546753115.55,95.0
1546753115.56,93.0
1546753115.57,92.0
1546753115.58,92.0
1546753115.59,94.0
1546753115.6,96.0
1546753115.61,98.0
1546753115.62,98.0
1546753115.64,102.0
1546753115.64,105.0
1546753115.65,106.0
1546753115.66,106.0
1546753115.67,105.0
1546753115.68,106.0
1546753115.7,105.0
1546753115.7,105.0
1546753115.71,102.0
1546753115.73,100.0
1546753115.73,100.0
1546753115.74,98.0
1546753115.75,97.0
1546753115.76,96.0
1546753115.78,95.0
1546753115.78,97.0
1546753115.79,97.0
1546753115.8,97.0
1546753115.81,96.0
1546753115.82,96.0
1546753115.83,94.0
1546753115.85,98.0
1546753115.85,99.0
1546753115.86,99.0
1546753115.88,100.0
1546753115.88,101.0
1546753115.89,104.0
1546753115.9,103.0
1546753115.91,102.0
1546753115.93,100.0
1546753115.93,100.0
1546753115.94,102.0
1546753115.95,99.0
1546753115.96,100.0
1546753115.98,99.0
1546753115.98,99.0
1546753115.99,100.0
1546753116.0,99.0
1546753116.01,98.0
1546753116.02,98.0
1546753116.04,99.0
1546753116.04,104.0
1546753116.05,103.0
1546753116.06,105.0
1546753116.08,106.0
1546753116.08,107.0
1546753116.1,110.0
1546753116.1,109.0
1546753116.11,109.0
1546753116.13,111.0
1546753116.13,112.0
1546753116.15,114.0
1546753116.15,113.0
1546753116.16,114.0
1546753116.18,115.0
1546753116.18,114.0
1546753116.19,117.0
1546753116.2,115.0
1546753116.21,116.0
1546753116.22,116.0
1546753116.23,117.0
1546753116.24,118.0
1546753116.25,116.0
1546753116.26,116.0
1546753116.28,117.0
1546753116.28,117.0
1546753116.3,119.0
1546753116.3,117.0
1546753116.31,117.0
1546753116.33,118.0
1546753116.33,118.0
1546753116.35,119.0
1546753116.35,119.0
1546753116.36,118.0
1546753116.38,119.0
1546753116.38,120.0
1546753116.4,121.0
1546753116.4,120.0
1546753116.41,119.0
1546753116.43,119.0
1546753116.43,119.0
1546753116.45,121.0
1546753116.45,120.0
1546753116.46,119.0
1546753116.48,121.0
1546753116.48,121.0
1546753116.5,121.0
1546753116.5,121.0
1546753116.51,121.0
1546753116.53,120.0
1546753116.53,120.0
1546753116.55,122.0
1546753116.55,120.0
1546753116.56,121.0
1546753116.58,120.0
1546753116.58,120.0
1546753116.6,123.0
1546753116.6,121.0
1546753116.61,121.0
1546753116.63,122.0
1546753116.63,121.0
1546753116.65,122.0
1546753116.65,121.0
1546753116.66,121.0
1546753116.68,122.0
1546753116.68,121.0
1546753116.7,122.0
1546753116.7,121.0
1546753116.71,121.0
1546753116.73,122.0
1546753116.73,122.0
1546753116.74,123.0
1546753116.75,123.0
1546753116.76,122.0
1546753116.77,124.0
1546753116.78,122.0
1546753116.8,123.0
1546753116.8,121.0
1546753116.81,121.0
1546753116.83,121.0
1546753116.83,121.0
1546753116.85,123.0
1546753116.85,121.0
1546753116.86,120.0
1546753116.88,121.0
1546753116.88,121.0
1546753116.9,121.0
1546753116.9,120.0
1546753116.91,120.0
1546753116.92,121.0
1546753116.93,121.0
1546753116.95,121.0
1546753116.95,121.0
1546753116.96,121.0
1546753116.97,122.0
1546753116.98,123.0
1546753117.0,123.0
1546753117.01,123.0
1546753117.02,123.0
1546753117.03,125.0
1546753117.04,125.0
1546753117.05,124.0
1546753117.06,125.0
1546753117.07,123.0
1546753117.08,124.0
1546753117.09,124.0
1546753117.1,124.0
1546753117.11,123.0
1546753117.12,122.0
1546753117.13,123.0
1546753117.14,122.0
1546753117.15,123.0
1546753117.16,123.0
1546753117.17,122.0
1546753117.18,123.0
1546753117.19,122.0
1546753117.2,122.0
1546753117.21,122.0
1546753117.22,121.0
1546753117.23,122.0
1546753117.24,121.0
1546753117.25,123.0
1546753117.26,122.0
1546753117.27,123.0
1546753117.28,125.0
1546753117.29,123.0
1546753117.3,126.0
1546753117.31,123.0
1546753117.32,123.0
1546753117.33,125.0
1546753117.34,123.0
1546753117.35,124.0
1546753117.36,123.0
1546753117.37,122.0
1546753117.38,124.0
1546753117.39,123.0
1546753117.4,124.0
1546753117.41,123.0
1546753117.42,121.0
1546753117.43,124.0
1546753117.44,124.0
1546753117.45,124.0
1546753117.46,123.0
1546753117.47,122.0
1546753117.48,125.0
1546753117.49,124.0
1546753117.5,125.0
1546753117.51,124.0
1546753117.52,122.0
1546753117.53,124.0
1546753117.54,124.0
1546753117.55,125.0
1546753117.56,121.0
1546753117.57,122.0
1546753117.58,124.0
1546753117.59,124.0
1546753117.6,125.0
1546753117.61,122.0
1546753117.62,123.0
1546753117.63,125.0
1546753117.64,125.0
1546753117.65,125.0
1546753117.66,124.0
1546753117.67,122.0
1546753117.68,125.0
1546753117.69,124.0
1546753117.7,124.0
1546753117.71,121.0
1546753117.72,122.0
1546753117.73,124.0
1546753117.74,123.0
1546753117.75,125.0
1546753117.76,123.0
1546753117.77,123.0
1546753117.78,125.0
1546753117.79,126.0
1546753117.8,126.0
1546753117.81,124.0
1546753117.82,123.0
1546753117.83,126.0
1546753117.84,126.0
1546753117.85,126.0
1546753117.86,124.0
1546753117.87,124.0
1546753117.88,126.0
1546753117.89,131.0
1546753117.9,129.0
1546753117.91,131.0
1546753117.92,129.0
1546753117.93,131.0
1546753117.94,136.0
1546753117.95,133.0
1546753117.96,134.0
1546753117.97,132.0
1546753117.98,133.0
1546753117.99,137.0
1546753118.0,134.0
1546753118.01,133.0
1546753118.02,131.0
1546753118.03,132.0
1546753118.04,135.0
1546753118.05,132.0
1546753118.06,132.0
1546753118.07,131.0
1546753118.08,133.0
1546753118.09,136.0
1546753118.1,133.0
1546753118.11,132.0
1546753118.12,130.0
1546753118.13,131.0
1546753118.14,135.0
1546753118.15,132.0
1546753118.16,131.0
1546753118.17,129.0
1546753118.18,130.0
1546753118.19,132.0
1546753118.2,128.0
1546753118.21,127.0
1546753118.22,126.0
1546753118.23,128.0
1546753118.24,131.0
1546753118.25,126.0
1546753118.26,127.0
1546753118.27,126.0
1546753118.28,127.0
1546753118.29,131.0
1546753118.3,126.0
1546753118.31,127.0
1546753118.32,126.0
1546753118.33,127.0
1546753118.34,131.0
1546753118.35,128.0
1546753118.36,127.0
1546753118.37,127.0
1546753118.38,130.0
1546753118.39,131.0
1546753118.4,129.0
1546753118.41,128.0
1546753118.42,128.0
1546753118.43,130.0
1546753118.44,132.0
1546753118.45,128.0
1546753118.46,128.0
1546753118.47,126.0
1546753118.48,128.0
1546753118.49,129.0
1546753118.5,127.0
1546753118.51,126.0
1546753118.52,126.0
1546753118.53,129.0
1546753118.54,128.0
1546753118.55,125.0
1546753118.56,124.0
1546753118.57,124.0
1546753118.58,127.0
1546753118.59,125.0
1546753118.6,125.0
1546753118.61,124.0
1546753118.62,122.0
1546753118.63,125.0
1546753118.64,124.0
1546753118.65,123.0
1546753118.66,122.0
1546753118.67,122.0
1546753118.68,125.0
1546753118.69,123.0
1546753118.7,123.0
1546753118.71,122.0
1546753118.72,122.0
1546753118.73,124.0
1546753118.74,124.0
1546753118.75,123.0
1546753118.76,123.0
1546753118.77,123.0
1546753118.78,124.0
1546753118.79,126.0
1546753118.8,123.0
1546753118.81,124.0
1546753118.82,124.0
1546753118.83,125.0
1546753118.84,125.0
1546753118.85,123.0
1546753118.86,125.0
1546753118.87,124.0
1546753118.88,125.0
1546753118.89,126.0
1546753118.9,124.0
1546753118.91,125.0
1546753118.92,124.0
1546753118.93,125.0
1546753118.94,126.0
1546753118.95,123.0
1546753118.96,126.0
1546753118.97,126.0
1546753118.98,125.0
1546753118.99,126.0
1546753119.0,124.0
1546753119.01,125.0
1546753119.02,125.0
1546753119.03,127.0
1546753119.04,125.0
1546753119.05,125.0
1546753119.06,125.0
1546753119.07,124.0
1546753119.08,126.0
1546753119.09,126.0
1546753119.1,124.0
1546753119.11,124.0
1546753119.12,124.0
1546753119.13,125.0
1546753119.14,125.0
1546753119.15,124.0
1546753119.16,125.0
1546753119.17,125.0
1546753119.18,125.0
1546753119.19,126.0
1546753119.2,125.0
1546753119.21,126.0
1546753119.22,126.0
1546753119.23,127.0
1546753119.24,126.0
1546753119.25,125.0
1546753119.26,126.0
1546753119.27,125.0
1546753119.28,127.0
1546753119.29,124.0
1546753119.3,129.0
1546753119.31,130.0
1546753119.32,134.0
1546753119.33,143.0
1546753119.34,141.0
1546753119.35,150.0
1546753119.36,151.0
1546753119.37,151.0
1546753119.38,158.0
1546753119.39,150.0
1546753119.4,150.0
1546753119.41,149.0
1546753119.42,145.0
1546753119.43,143.0
1546753119.44,140.0
1546753119.45,137.0
1546753119.46,137.0
1546753119.47,135.0
1546753119.48,133.0
1546753119.49,134.0
1546753119.5,130.0
1546753119.51,131.0
1546753119.52,129.0
1546753119.53,129.0
1546753119.54,128.0
1546753119.55,125.0
1546753119.56,127.0
1546753119.57,129.0
1546753119.58,128.0
1546753119.59,129.0
1546753119.6,126.0
1546753119.61,129.0
1546753119.62,130.0
1546753119.63,129.0
1546753119.64,130.0
1546753119.65,128.0
1546753119.66,129.0
1546753119.67,131.0
1546753119.68,130.0
1546753119.69,131.0
1546753119.7,129.0
1546753119.71,130.0
1546753119.72,129.0
1546753119.73,130.0
1546753119.74,130.0
1546753119.75,128.0
1546753119.76,129.0
1546753119.77,127.0
1546753119.78,128.0
1546753119.79,129.0
1546753119.8,126.0
1546753119.81,128.0
1546753119.82,128.0
1546753119.83,129.0
1546753119.84,130.0
1546753119.85,128.0
1546753119.86,130.0
1546753119.87,129.0
1546753119.88,128.0
1546753119.89,129.0
1546753119.9,126.0
1546753119.91,128.0
1546753119.92,129.0
1546753119.93,128.0
1546753119.94,129.0
1546753119.95,127.0
1546753119.96,129.0
1546753119.97,130.0
1546753119.98,129.0
1546753119.99,130.0
1546753120.0,128.0
1546753120.01,129.0
1546753120.02,131.0
1546753120.03,129.0
1546753120.04,129.0
1546753120.05,126.0
1546753120.06,127.0
1546753120.07,128.0
1546753120.08,126.0
1546753120.09,127.0
1546753120.1,125.0
1546753120.11,127.0
1546753120.12,129.0
1546753120.13,128.0
1546753120.14,128.0
1546753120.15,126.0
1546753120.16,128.0
1546753120.17,129.0
1546753120.18,126.0
1546753120.19,126.0
1546753120.2,124.0
1546753120.21,126.0
1546753120.22,128.0
1546753120.23,126.0
1546753120.24,125.0
1546753120.25,124.0
1546753120.26,126.0
1546753120.27,127.0
1546753120.28,127.0
1546753120.29,125.0
1546753120.3,124.0
1546753120.31,126.0
1546753120.32,128.0
1546753120.33,127.0
1546753120.34,126.0
1546753120.35,124.0
1546753120.36,127.0
1546753120.37,128.0
1546753120.38,128.0
1546753120.39,127.0
1546753120.4,126.0
1546753120.41,128.0
1546753120.42,129.0
1546753120.43,128.0
1546753120.44,125.0
1546753120.45,124.0
1546753120.46,126.0
1546753120.47,128.0
1546753120.48,127.0
1546753120.49,126.0
1546753120.5,126.0
1546753120.51,127.0
1546753120.52,130.0
1546753120.53,128.0
1546753120.54,126.0
1546753120.55,126.0
1546753120.56,127.0
1546753120.57,130.0
1546753120.58,128.0
1546753120.59,127.0
1546753120.6,125.0
1546753120.61,127.0
1546753120.62,128.0
1546753120.63,125.0
1546753120.64,125.0
1546753120.65,125.0
1546753120.66,126.0
1546753120.67,130.0
1546753120.68,126.0
1546753120.69,126.0
1546753120.7,124.0
1546753120.71,126.0
1546753120.72,128.0
1546753120.73,125.0
1546753120.74,125.0
1546753120.75,124.0
1546753120.76,126.0
1546753120.77,127.0
1546753120.78,124.0
1546753120.79,124.0
1546753120.8,123.0
1546753120.81,126.0
1546753120.82,128.0
1546753120.83,124.0
1546753120.84,124.0
1546753120.85,123.0
1546753120.86,126.0
1546753120.87,126.0
1546753120.88,124.0
1546753120.89,124.0
1546753120.9,122.0
1546753120.91,125.0
1546753120.92,124.0
1546753120.93,123.0
1546753120.94,122.0
1546753120.95,121.0
1546753120.96,124.0
1546753120.97,119.0
1546753120.98,124.0
1546753120.99,124.0
1546753121.0,128.0
1546753121.01,136.0
1546753121.02,135.0
1546753121.03,147.0
1546753121.04,149.0
1546753121.05,155.0
1546753121.06,165.0
1546753121.07,163.0
1546753121.08,175.0
1546753121.09,174.0
1546753121.1,181.0
1546753121.11,189.0
1546753121.12,184.0
1546753121.13,195.0
1546753121.14,192.0
1546753121.15,196.0
1546753121.16,201.0
1546753121.17,194.0
1546753121.18,202.0
1546753121.19,197.0
1546753121.2,198.0
1546753121.21,203.0
1546753121.22,195.0
1546753121.23,202.0
1546753121.24,196.0
1546753121.25,197.0
1546753121.26,199.0
1546753121.27,191.0
1546753121.28,197.0
1546753121.29,192.0
1546753121.3,191.0
1546753121.31,194.0
1546753121.32,185.0
1546753121.33,186.0
1546753121.34,181.0
1546753121.35,178.0
1546753121.36,180.0
1546753121.37,171.0
1546753121.38,175.0
1546753121.39,169.0
1546753121.4,167.0
1546753121.41,167.0
1546753121.42,159.0
1546753121.43,161.0
1546753121.44,158.0
1546753121.45,155.0
1546753121.46,156.0
1546753121.47,150.0
1546753121.48,151.0
1546753121.49,149.0
1546753121.5,146.0
1546753121.51,147.0
1546753121.52,142.0
1546753121.53,142.0
1546753121.54,141.0
1546753121.55,139.0
1546753121.56,141.0
1546753121.57,136.0
1546753121.58,137.0
1546753121.59,136.0
1546753121.6,135.0
1546753121.61,137.0
1546753121.62,132.0
1546753121.63,133.0
1546753121.64,133.0
1546753121.65,132.0
1546753121.66,134.0
1546753121.67,130.0
1546753121.68,131.0
1546753121.69,131.0
1546753121.7,129.0
1546753121.71,133.0
1546753121.72,130.0
1546753121.73,131.0
1546753121.74,132.0
1546753121.75,130.0
1546753121.76,134.0
1546753121.77,130.0
1546753121.78,132.0
1546753121.79,133.0
1546753121.8,130.0
1546753121.81,134.0
1546753121.82,130.0
1546753121.83,131.0
1546753121.84,132.0
1546753121.85,130.0
1546753121.86,132.0
1546753121.87,128.0
1546753121.88,130.0
1546753121.89,131.0
1546753121.9,129.0
1546753121.91,132.0
1546753121.92,129.0
1546753121.93,130.0
1546753121.94,131.0
1546753121.95,130.0
1546753121.96,136.0
1546753121.97,131.0
1546753121.98,133.0
1546753121.99,134.0
1546753122.0,131.0
1546753122.01,136.0
1546753122.02,130.0
1546753122.03,131.0
1546753122.04,133.0
1546753122.05,130.0
1546753122.06,136.0
1546753122.07,130.0
1546753122.08,132.0
1546753122.09,135.0
1546753122.1,132.0
1546753122.11,135.0
1546753122.12,131.0
1546753122.13,132.0
1546753122.14,133.0
1546753122.15,130.0
1546753122.16,134.0
1546753122.17,130.0
1546753122.18,132.0
1546753122.19,134.0
1546753122.2,132.0
1546753122.21,138.0
1546753122.22,133.0
1546753122.23,133.0
1546753122.24,134.0
1546753122.25,131.0
1546753122.27,133.0
1546753122.27,128.0
1546753122.28,128.0
1546753122.29,131.0
1546753122.3,128.0
1546753122.31,130.0
1546753122.32,125.0
1546753122.33,125.0
1546753122.34,128.0
1546753122.35,127.0
1546753122.36,129.0
1546753122.37,124.0
1546753122.38,126.0
1546753122.39,129.0
1546753122.4,127.0
1546753122.41,128.0
1546753122.42,125.0
1546753122.43,125.0
1546753122.44,127.0
1546753122.45,126.0
1546753122.46,127.0
1546753122.47,125.0
1546753122.48,126.0
1546753122.49,129.0
1546753122.5,128.0
1546753122.51,128.0
1546753122.52,124.0
1546753122.53,125.0
1546753122.54,128.0
1546753122.55,127.0
1546753122.56,127.0
1546753122.57,123.0
1546753122.58,123.0
1546753122.59,127.0
1546753122.6,126.0
1546753122.61,127.0
1546753122.62,124.0
1546753122.63,124.0
1546753122.64,126.0
1546753122.65,126.0
1546753122.66,126.0
1546753122.67,124.0
1546753122.68,124.0
1546753122.69,125.0
1546753122.7,126.0
1546753122.71,125.0
1546753122.72,123.0
1546753122.73,122.0
1546753122.74,126.0
1546753122.75,126.0
1546753122.76,126.0
1546753122.77,123.0
1546753122.78,122.0
1546753122.79,124.0
1546753122.8,125.0
1546753122.81,125.0
1546753122.82,123.0
1546753122.83,122.0
1546753122.84,125.0
1546753122.85,126.0
1546753122.86,124.0
1546753122.87,123.0
1546753122.88,122.0
1546753122.89,124.0
1546753122.9,126.0
1546753122.91,123.0
1546753122.92,121.0
1546753122.93,121.0
1546753122.95,123.0
1546753122.95,125.0
1546753122.96,123.0
1546753122.97,123.0
1546753122.98,123.0
1546753123.0,125.0
1546753123.0,127.0
1546753123.02,125.0
1546753123.02,125.0
1546753123.03,124.0
1546753123.04,126.0
1546753123.05,127.0
1546753123.06,124.0
1546753123.07,125.0
1546753123.08,124.0
1546753123.1,126.0
1546753123.1,129.0
1546753123.11,126.0
1546753123.12,126.0
1546753123.13,126.0
1546753123.14,129.0
1546753123.15,129.0
1546753123.16,127.0
1546753123.17,126.0
1546753123.18,125.0
1546753123.2,127.0
1546753123.2,128.0
1546753123.21,125.0
1546753123.22,125.0
1546753123.23,124.0
1546753123.25,128.0
1546753123.25,129.0
1546753123.26,125.0
1546753123.27,125.0
1546753123.28,126.0
1546753123.29,129.0
1546753123.3,129.0
1546753123.31,126.0
1546753123.32,127.0
1546753123.33,126.0
1546753123.35,126.0
1546753123.35,128.0
1546753123.36,124.0
1546753123.37,125.0
1546753123.38,123.0
1546753123.39,127.0
1546753123.4,125.0
1546753123.41,124.0
1546753123.42,123.0
1546753123.43,124.0
1546753123.44,126.0
1546753123.45,125.0
1546753123.46,124.0
1546753123.47,124.0
1546753123.48,123.0
1546753123.49,125.0
1546753123.5,123.0
1546753123.51,122.0
1546753123.52,123.0
1546753123.53,122.0
1546753123.54,125.0
1546753123.55,125.0
1546753123.56,123.0
1546753123.57,123.0
1546753123.58,122.0
1546753123.59,124.0
1546753123.6,122.0
1546753123.61,122.0
1546753123.62,121.0
1546753123.63,122.0
1546753123.64,123.0
1546753123.65,123.0
1546753123.66,123.0
1546753123.67,124.0
1546753123.68,124.0
1546753123.69,125.0
1546753123.7,124.0
1546753123.71,123.0
1546753123.72,123.0
1546753123.73,123.0
1546753123.75,124.0
1546753123.75,124.0
1546753123.76,123.0
1546753123.77,125.0
1546753123.78,126.0
1546753123.8,127.0
1546753123.8,127.0
1546753123.81,126.0
1546753123.82,126.0
1546753123.83,126.0
1546753123.85,127.0
1546753123.85,126.0
1546753123.86,125.0
1546753123.87,124.0
1546753123.88,125.0
1546753123.9,125.0
1546753123.9,125.0
1546753123.91,124.0
1546753123.92,124.0
1546753123.93,125.0
1546753123.95,126.0
1546753123.95,126.0
1546753123.96,126.0
1546753123.97,127.0
1546753123.98,127.0
1546753124.0,129.0
1546753124.0,127.0
1546753124.01,126.0
1546753124.02,127.0
1546753124.03,126.0
1546753124.05,126.0
1546753124.05,128.0
1546753124.06,127.0
1546753124.07,129.0
1546753124.08,129.0
1546753124.1,129.0
1546753124.1,131.0
1546753124.11,128.0
1546753124.12,129.0
1546753124.13,128.0
1546753124.15,127.0
1546753124.15,130.0
1546753124.16,127.0
1546753124.17,129.0
1546753124.18,129.0
1546753124.2,129.0
1546753124.2,130.0
1546753124.21,127.0
1546753124.22,129.0
1546753124.23,128.0
1546753124.25,128.0
1546753124.25,128.0
1546753124.26,126.0
1546753124.27,127.0
1546753124.28,127.0
1546753124.3,127.0
1546753124.3,128.0
1546753124.31,126.0
1546753124.32,128.0
1546753124.33,128.0
1546753124.35,129.0
1546753124.35,130.0
1546753124.36,127.0
1546753124.37,129.0
1546753124.38,127.0
1546753124.39,130.0
1546753124.4,129.0
1546753124.41,127.0
1546753124.42,129.0
1546753124.43,126.0
1546753124.45,129.0
1546753124.45,127.0
1546753124.46,126.0
1546753124.47,127.0
1546753124.48,127.0
1546753124.5,127.0
1546753124.5,129.0
1546753124.51,126.0
1546753124.52,129.0
1546753124.53,128.0
1546753124.55,128.0
1546753124.55,129.0
1546753124.56,126.0
1546753124.57,129.0
1546753124.58,130.0
1546753124.6,129.0
1546753124.6,130.0
1546753124.61,128.0
1546753124.62,130.0
1546753124.63,131.0
1546753124.65,129.0
1546753124.65,129.0
1546753124.66,127.0
1546753124.67,130.0
1546753124.68,130.0
1546753124.7,131.0
1546753124.7,131.0
1546753124.71,130.0
1546753124.72,131.0
1546753124.73,132.0
1546753124.75,131.0
1546753124.75,129.0
1546753124.76,127.0
1546753124.77,129.0
1546753124.78,131.0
1546753124.8,130.0
1546753124.8,129.0
1546753124.81,128.0
1546753124.82,130.0
1546753124.83,132.0
1546753124.85,130.0
1546753124.85,129.0
1546753124.86,127.0
1546753124.87,130.0
1546753124.88,132.0
1546753124.9,131.0
1546753124.9,130.0
1546753124.91,129.0
1546753124.92,131.0
1546753124.93,131.0
1546753124.95,130.0
1546753124.95,127.0
1546753124.96,126.0
1546753124.97,128.0
1546753124.99,130.0
1546753125.0,129.0
1546753125.0,127.0
1546753125.01,128.0
1546753125.02,131.0
1546753125.03,132.0
1546753125.05,132.0
1546753125.05,129.0
1546753125.06,129.0
1546753125.07,130.0
1546753125.08,133.0
1546753125.09,130.0
1546753125.1,129.0
1546753125.11,128.0
1546753125.12,129.0
1546753125.13,132.0
1546753125.15,131.0
1546753125.15,131.0
1546753125.16,130.0
1546753125.17,132.0
1546753125.18,135.0
1546753125.2,132.0
1546753125.2,130.0
1546753125.21,129.0
